,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
211,2997,798,783,2929,1709,14544,1414,31168,8072,3540,3799,2177,864,2153,15198,22782,4766,1921,7769,2555,3823,1179,2681,1146,2667,1514,3584,1404,4558,3009,3115,7137,4645,1883,12217,4078,2038,2868,6031,2833,1171,2067,245,18880,12189,562,2800,1176,1413,4615,2500,5144,5290,0,6519,5045,3561,3453,1445,413,780,141375,1994,303,1804,2225,1739,7382,7631,1213,934,6203,656,3175,1338,779
212,254,656,5,19,155,833,75,11623,773,824,0,262,565,591,68,2248,763,1,3046,761,3373,1021,3481,915,2129,334,304,634,59,784,314,17,1132,2,981,0,290,10,306,319,0,335,512,26913,1413,122,67,39,650,55,69,787,751,1,1648,453,1467,831,899,900,33,114196,2204,715,84,457,44,3033,2011,0,331,2455,0,1173,449,105
213,1190,1114,571,398,1237,7822,0,11815,3741,1434,1138,1228,1776,3832,4400,4721,5734,1033,3247,372,2081,1718,5763,1899,2256,359,3617,389,1409,65,2063,2252,799,1500,6907,2213,747,307,733,153,2268,566,0,12510,3561,319,2459,1225,429,2154,952,2819,975,0,936,80,996,1929,296,19,379,37938,1032,791,0,2534,1007,2147,1459,132,1476,2831,1251,668,429,737
214,5040,276,742,4045,3777,23571,3150,17600,3071,1360,4436,511,2110,2242,16641,14597,16282,1966,16496,601,1734,1219,4456,1046,1499,2340,0,4020,5706,674,1739,13408,1905,3697,1407,4643,4741,1279,467,1066,1265,3068,279,1377,1279,1451,1083,1012,4571,11551,1511,3041,961,2,839,10136,2491,706,299,272,1079,268757,476,720,1177,2506,564,9399,845,1924,245,6544,1598,3121,1133,2297
215,292,180,332,273,359,1668,234,6814,365,345,264,325,200,389,1010,4880,599,371,3422,157,1278,916,1475,421,1153,79,134,166,377,470,807,935,70,77,477,280,394,99,495,415,237,367,113,95,666,0,662,343,136,533,420,707,1238,0,737,647,54,341,455,75,0,7570,402,164,319,497,419,787,952,367,646,2182,365,1391,244,110
216,876,297,26,687,193,3519,4,2165,90,57,721,10,58,230,1179,505,1569,12,2089,0,1346,487,1649,269,944,153,58,862,677,111,182,2541,0,914,258,943,145,39,0,105,283,374,92,3,97,247,302,373,769,1475,151,780,10,0,78,616,302,291,106,31,69,99476,125,388,0,4,77,1643,67,197,0,305,259,803,194,508
217,163,729,807,862,431,4763,440,21970,2036,1050,940,1420,187,967,2089,7202,3008,1082,3614,225,589,285,783,151,395,475,538,605,1307,1342,255,2976,1735,1204,1920,1560,409,121,619,740,798,470,767,7786,3824,137,409,831,759,1463,892,696,2074,0,1725,774,1034,1048,526,452,477,106606,274,714,372,398,858,6267,2408,393,241,4236,815,1854,1234,358
218,372,81,142,48,3,1156,2,771,199,8,0,3,0,161,747,530,908,26,554,3,3405,1684,4033,911,3001,1,14,5,66,92,3,489,8,7,267,106,123,55,84,626,27,3,0,13930,26,261,0,216,275,503,65,335,50,2,82,341,12,56,11,82,105,165444,31,21,115,105,32,859,77,4,9,888,303,8,50,26
219,675,15,521,257,10,2352,315,7592,278,203,514,107,172,44,669,2894,2815,249,1761,5,1059,614,1855,328,546,147,0,355,202,3,116,753,235,614,325,539,148,175,82,693,295,95,682,886,539,61,149,524,254,506,68,182,120,886,345,499,375,399,184,367,220,54819,45,286,328,31,317,3343,659,75,12,2199,172,469,191,7
220,622,225,75,6103,1498,4348,7443,11055,1619,400,1276,675,4735,3763,3196,3070,1877,337,3339,248,1482,535,1962,799,1571,1664,128,7448,1346,489,61,3820,23,2012,592,115,384,1806,522,1143,320,243,234,20886,1279,731,397,18,1412,212,207,465,152,21974,1497,1027,1763,892,686,186,559,191541,177,1730,287,432,11,645,1951,919,384,1159,443,525,564,82
221,171,0,0,212,111,758,0,2058,0,130,99,22,0,0,576,615,605,0,112,337,856,476,1462,372,642,8,0,126,174,2,0,271,174,11,0,34,112,83,0,420,0,0,0,2,100,0,296,0,37,615,2,2,199,11,1,0,36,135,47,204,210,13587,0,109,0,0,6,680,136,0,119,618,0,8,2,215
222,708,329,1869,334,463,3031,11,6314,1099,617,422,1146,243,1383,1044,6584,2010,833,2767,676,1190,809,2329,539,1248,56,1133,135,473,913,648,1153,400,512,3564,832,535,400,822,528,266,486,344,19708,2912,0,933,835,179,1704,363,954,1303,1,1156,1771,1291,123,845,565,75,19991,649,471,727,338,1008,2469,1221,350,291,2674,508,988,985,523
223,567,359,524,540,293,2579,66,4923,1070,354,168,336,224,420,860,1431,874,157,2379,289,422,219,1084,189,366,244,80,238,515,546,118,1380,756,630,766,674,178,239,168,424,176,526,750,6807,1174,259,296,588,270,893,315,385,558,0,1552,730,402,434,273,321,510,93766,680,355,321,227,149,3827,763,281,221,2140,158,603,454,198
224,1090,851,553,655,690,4491,261,7160,1054,229,785,749,462,908,1976,3846,1916,411,2519,259,480,602,1070,61,909,327,870,211,826,857,1802,881,303,608,2674,1041,130,345,1483,356,656,202,297,10257,2054,122,778,1086,364,814,717,877,1079,7,2891,1111,846,856,375,247,137,26814,741,482,440,786,534,2527,928,400,265,2001,372,1259,240,308
225,189,561,341,52,776,4594,293,9705,841,262,7,365,905,122,1550,5159,3992,657,5628,1,1413,1355,4141,857,2786,171,111,612,1097,328,236,1925,791,525,408,1593,235,568,586,1057,2,214,145,1,1343,251,409,651,1092,899,619,790,979,5,1488,629,639,378,455,1,771,42871,238,381,183,362,350,3825,176,176,4,2920,2,2627,1066,864
226,98,272,95,107,140,1225,0,1820,383,271,128,181,72,62,490,394,786,220,1381,119,1095,639,580,537,396,2,21,396,181,110,0,679,580,809,89,318,180,48,17,0,6,385,350,8,112,80,102,0,218,284,198,54,399,192,192,76,28,15,13,68,210,20889,13,286,240,125,374,1519,40,50,37,875,269,50,59,132
227,115,0,129,169,326,6811,247,5510,395,78,172,516,677,257,1274,2062,1624,302,980,0,1065,546,1143,496,1004,264,0,216,477,64,10,1337,655,49,193,405,181,447,0,327,5,709,111,41,329,301,361,243,476,293,36,136,363,1,466,544,109,157,108,33,264,47375,162,24,325,114,109,1738,416,144,94,703,0,571,174,86
228,801,1364,781,1281,2800,16040,711,58236,4251,3131,1219,4927,1197,5690,6044,38054,8961,2565,26055,2397,2007,642,2681,691,3177,675,3408,1382,4693,2193,2028,3682,1797,2035,10061,2711,1800,2383,4885,2921,2478,2107,1664,19695,7799,480,2806,3554,1993,5598,3682,5683,3539,1,6583,2205,3596,3720,2328,859,829,16402,1399,1309,3071,3575,3465,10887,5416,2101,1506,9532,2628,6544,1525,1812
229,415,81,369,286,495,3244,231,8434,646,500,259,297,496,752,968,3931,757,619,2113,39,1029,371,1655,370,549,43,13,204,596,252,0,1448,718,441,788,128,370,334,506,762,351,560,389,401,1242,251,220,375,303,827,954,413,686,0,531,229,298,1211,238,320,422,92370,174,223,501,702,46,4929,1287,306,352,2106,530,698,331,217
230,273,79,93,96,1,505,2,1777,163,4,3,168,50,133,236,474,651,20,205,1,1409,1041,1474,137,713,2,11,231,154,76,0,119,57,130,278,21,102,0,14,334,78,1,1,110,23,61,15,25,147,531,5,3,311,0,234,0,139,171,141,35,43,27951,201,92,10,0,34,720,178,28,14,851,45,303,69,2
231,2453,1658,1721,5145,1755,16767,6859,33596,3593,2035,3441,3999,5043,7009,8988,21301,6095,2145,15232,1760,2247,938,2196,446,1863,3018,3803,8402,3333,1974,3733,4534,2400,3618,5008,4477,1142,2408,3272,3589,3663,2314,965,14577,6115,1087,1202,2493,1728,2982,1979,1601,4612,29170,7428,1740,4191,3183,1982,713,1842,213000,1360,890,2639,2346,2780,4950,2351,1204,1822,10573,1324,3499,1577,1770
232,4,0,142,196,142,808,96,1559,48,63,119,56,113,0,209,634,937,13,844,1,735,531,1544,336,673,245,0,358,180,0,0,798,69,795,0,0,124,1,110,104,0,93,173,4,0,18,1,261,144,440,11,0,278,0,26,85,22,1,55,26,253,24929,0,43,81,146,0,932,162,5,50,466,0,384,23,188
233,1181,324,509,802,399,7267,198,15284,1511,515,1937,908,1511,1484,2874,8980,2190,709,4037,1523,1727,1014,2057,631,916,619,1597,324,1230,1964,818,1476,280,936,5133,620,486,677,4403,1198,240,1135,354,9662,9781,398,1027,2245,1239,1564,321,1335,2463,262,3285,1248,1447,1156,1301,476,200,36077,867,371,347,617,1014,1596,1115,815,43,3477,590,2593,288,356
234,4003,780,780,1603,2325,20294,1511,35195,4389,1493,1836,3634,2908,3194,7983,26979,5453,1819,9139,1997,987,792,2723,244,1590,249,2532,819,3276,1997,1152,3206,1072,1584,7078,4567,1086,2704,3689,2464,2402,2258,1925,16811,13890,1953,1755,2351,2032,3480,2380,668,3107,0,6665,3958,3651,1663,1957,610,447,184982,1501,681,1733,1892,1904,5764,2944,653,1743,7528,1691,4591,1228,1352
235,326,442,226,354,291,3336,110,11145,1854,406,314,712,462,412,2794,8854,1181,1060,3498,885,975,757,2138,421,1294,486,865,397,418,1458,421,1321,727,1019,1475,476,336,0,386,1094,877,268,1088,11094,4434,215,676,609,649,632,293,475,584,0,3513,816,1370,956,1327,287,219,104449,1162,488,875,275,1003,3755,1703,484,327,2729,539,1780,1234,276
236,94,2,4,60,183,1231,157,1088,152,0,268,0,186,0,657,554,1610,126,2206,2,685,655,1420,139,676,243,0,429,221,0,0,85,6,297,70,396,138,82,0,94,1,100,0,2,0,37,247,214,443,1323,109,147,126,32,0,551,0,44,11,0,67,12237,0,15,118,198,197,1125,19,94,0,670,103,444,108,88
237,492,6,133,135,325,3338,19,2861,70,140,210,118,174,0,774,2805,1840,323,2315,0,697,380,1031,431,848,155,0,503,537,0,115,1651,100,264,40,609,171,156,0,258,452,668,35,6,0,0,1,10,502,1727,119,120,78,0,110,699,0,49,117,0,169,44719,5,63,58,0,0,2520,49,221,0,601,0,1050,294,320
238,454,243,13,574,0,5020,656,6244,787,110,6,0,77,187,1400,3117,2040,192,2064,336,3538,1209,3096,1265,2666,318,0,239,1141,604,0,1448,256,925,1005,422,242,0,0,730,1213,103,184,137,349,58,0,257,548,1857,144,392,513,0,180,722,0,138,236,676,72,12353,6,157,170,527,283,1860,138,151,466,1947,251,1576,566,427
239,1,59,483,31,429,6264,428,16058,1193,431,32,872,80,1897,1839,6261,2771,906,8521,488,2760,1087,3237,1147,2111,28,396,571,1499,1011,766,1409,396,636,1359,1125,360,440,817,1047,829,58,610,26505,2764,667,367,443,1593,457,860,1134,1071,2,2526,2391,2651,408,350,68,126,17605,884,352,927,342,868,3949,1201,279,662,3310,192,2669,378,661
240,401,87,351,473,307,4067,264,8284,1481,136,483,95,309,729,1542,4413,2506,362,2096,297,2096,912,3985,743,1857,1,532,760,520,237,220,874,382,476,1488,515,200,120,862,1363,541,428,682,9964,3862,214,363,1720,591,1069,1083,750,454,0,1355,968,837,154,738,24,20,9806,311,12,1204,471,106,2003,1312,598,116,1469,346,1432,807,290
241,1962,449,792,2407,1594,12470,345,8650,3199,811,2114,653,334,1126,4632,7488,2554,1197,3554,1284,1613,696,2058,283,1680,446,1009,767,2696,552,2128,2327,202,703,3033,2259,1644,1246,2037,1108,229,1332,466,15708,4046,393,633,693,1171,2384,1217,1817,1629,1,2303,2071,1932,1616,274,196,468,67103,548,367,748,1439,803,2014,1306,924,301,2428,290,1329,232,944
242,23,142,82,7,33,809,84,2118,514,331,3,482,1,249,560,1157,1153,8,1730,211,2086,1456,3399,1581,1857,4,293,114,10,200,1,113,197,379,150,825,256,127,119,86,2,7,100,5701,83,17,588,129,453,419,11,74,263,3,78,494,206,279,9,177,212,50933,43,151,70,1,165,1154,188,1,50,277,63,476,56,2
243,97,12,67,476,229,2705,43,7790,637,59,497,89,409,918,465,3097,987,192,2621,68,583,713,1504,154,729,99,175,219,479,245,181,1144,191,66,309,1229,220,206,371,204,212,458,392,55,697,254,283,90,658,838,288,152,297,0,173,531,372,199,294,111,17,19336,173,59,326,248,91,1723,1077,438,71,1034,295,597,96,274
244,171,36,0,15,208,2870,0,6015,45,41,21,0,127,245,637,2452,2877,811,1531,0,2090,1127,3050,600,2735,7,232,566,385,1,0,549,4,384,306,1283,763,147,0,86,0,921,0,24,0,44,0,0,1848,1564,0,0,0,1,564,1605,161,1,118,0,0,8972,289,41,0,0,0,634,196,15,0,654,272,583,4,147
245,2005,1051,1288,914,1547,9752,998,24405,2459,861,2778,1771,834,3026,5004,19970,3751,1630,13897,1800,2141,1110,2883,536,1565,905,2279,1327,3468,1085,1144,902,550,1552,3562,3284,1322,857,2196,2653,1069,2405,385,18902,6812,913,1541,1363,2906,1842,2868,2452,3186,1,4718,4375,2027,1844,1023,85,337,18275,1381,83,1574,392,1805,5000,1699,1725,437,2427,832,3716,581,954
246,499,203,71,57,127,2612,292,3550,952,80,347,184,355,303,898,2246,889,9,1323,101,1711,722,1550,440,1330,48,0,125,506,404,136,699,922,329,215,620,49,1,53,288,231,167,504,25,1488,296,201,198,305,517,43,102,237,0,498,380,215,133,96,184,79,50880,67,315,228,261,132,2441,930,329,143,1893,342,403,205,368
247,292,156,37,1155,1600,13013,425,15978,1682,210,1060,401,570,1454,2834,11330,3605,681,4766,545,865,562,976,326,971,700,1281,539,2379,1487,954,2428,422,465,2962,2129,461,850,1621,891,667,2078,717,7932,8223,2028,655,1238,1083,2593,631,1593,1555,17,2419,1745,607,661,1299,310,453,43561,450,397,911,307,939,2818,2271,743,337,2615,584,2006,527,1055
248,444,587,359,993,289,4597,622,12173,1443,414,878,408,369,688,1500,5143,1490,740,6187,417,662,386,1548,224,614,370,250,219,760,742,66,1831,516,665,1255,223,285,219,944,1026,610,544,1570,6367,2541,749,395,577,708,710,947,666,619,0,1408,923,898,921,872,452,399,125983,593,658,718,110,376,5358,2181,221,235,1988,144,1947,438,991
249,257,13,333,469,270,4230,2,8668,531,73,1044,35,169,387,968,4482,4190,655,4023,403,1276,1190,2358,249,1219,527,0,722,687,92,32,1052,81,1879,207,2744,716,280,97,269,213,650,126,6,510,453,635,360,721,1999,135,600,765,3,143,507,627,218,345,7,7,24358,139,172,484,116,369,1508,208,244,47,1549,429,1758,157,125
250,1004,29,83,608,377,6487,3,3562,139,64,553,295,363,339,3385,2510,1691,230,1308,270,366,630,1407,201,736,326,5,282,893,17,0,1797,144,283,102,1179,393,519,22,180,145,721,120,127,133,128,84,585,507,976,235,0,308,1,439,1281,245,461,278,23,253,70932,7,209,138,255,116,1127,187,442,63,922,113,387,239,355
251,780,76,458,215,217,3090,246,6066,962,139,453,330,432,563,2289,3266,621,579,1607,99,493,267,1114,181,673,332,238,93,738,790,191,1235,639,78,767,428,132,251,238,132,103,395,357,8899,1127,415,106,68,341,302,109,395,217,0,1519,251,875,150,312,394,225,111589,150,90,479,171,171,1803,805,142,217,1576,25,578,198,65
252,84,290,123,339,375,614,37,2391,520,46,23,176,0,21,884,1205,789,215,1652,3,780,528,1727,320,1182,144,172,43,62,131,37,150,521,20,152,463,211,53,175,341,1,20,59,10765,64,0,0,0,259,188,249,74,321,3,502,173,195,195,332,271,7,70353,612,55,435,526,129,896,437,140,1,786,1,128,184,26
253,190,12,296,222,184,2492,140,9614,672,106,492,106,522,1012,830,6210,1506,308,3584,716,1153,615,1824,301,986,151,0,279,498,286,99,509,58,246,947,337,357,98,170,680,339,405,204,54,1598,449,611,851,310,647,178,457,960,5,740,294,224,366,406,12,134,17772,71,412,281,259,61,563,466,158,118,1825,306,1150,444,100
254,537,386,213,677,614,5496,396,13780,787,598,274,1245,251,1047,2796,8420,3391,430,6185,425,686,363,942,141,957,8,1374,800,1015,922,334,1645,573,647,2535,1327,587,132,1041,412,689,387,242,6942,4267,371,978,1494,551,2072,911,1358,1137,0,1473,1114,737,828,470,229,407,60697,259,155,286,430,570,1573,837,181,442,4257,662,1649,947,953
255,494,43,0,629,133,4284,230,8169,649,189,206,184,244,1009,801,3760,930,335,2368,109,1529,722,2761,569,1552,2,141,272,1279,571,276,960,428,400,698,944,412,517,152,715,521,339,349,11614,1859,466,0,39,513,1127,645,349,1282,2,760,93,382,592,233,89,417,7671,40,72,251,847,420,2921,1207,297,451,2870,211,461,69,98
256,322,298,67,1727,931,3395,2856,9055,737,112,531,289,1395,1713,2114,3378,1292,243,1799,352,249,316,902,220,347,881,451,2280,562,663,490,1996,226,580,892,657,394,433,786,1223,1024,614,469,15148,2580,425,918,612,363,798,576,739,680,9090,1038,793,1287,507,696,217,522,72927,341,502,472,899,280,1003,932,429,151,1319,374,726,608,282
257,249,232,202,455,248,2972,129,4167,469,55,344,207,274,2,831,1946,1450,58,2275,187,1367,976,2417,338,1278,319,0,349,477,142,159,204,30,2,432,1374,554,83,58,553,334,768,0,58,0,82,93,421,650,1249,237,144,585,5,105,912,239,181,181,0,165,16206,13,0,26,215,218,1018,359,335,169,960,203,1001,3,291
