,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
291,8239,614,6466,1912,1065,2100,788,733,727,698,3058,1623,661,2004,1778,763,6417,968,1181,1867,1699,409,62,180,747,168,107,600,1478,2024,1055,1439,10212,318,671,2817,1811,1325,1507,468,1152,1002,642,1070,1453,2033,652,756,3680,3392,8755,807,8005,2134,1566,691,689,820,1034,1215,27154,593,1109,3577,2893,1230,262,175439,966,1979,1216,3843,1801,1368,630,665,788,1382,763,628,1218,928,13037,660,2272,7358,701,796
292,9439,2386,13381,2984,656,3249,1270,1958,2313,736,8357,4091,2421,5265,4829,1510,19034,2577,4141,4079,3045,2550,336,1261,3500,732,458,2750,3921,1173,753,2733,25894,708,2386,7935,1509,4454,1283,2775,4353,6486,3816,766,3347,5191,921,1251,10763,12684,7356,2595,30334,7302,5902,2835,1766,2127,3782,2453,57291,3350,1976,5855,9119,3100,2036,221412,1142,3025,997,7634,3353,4159,1364,3014,1674,2004,1115,650,2791,1654,33289,1885,1789,20435,2135,3441
293,6671,533,6905,2032,1489,1674,1058,1449,1843,465,2760,513,842,1888,1756,797,6558,559,1697,1643,1608,1845,177,756,2282,6,720,1543,2257,2457,1115,1154,7242,539,562,3199,2361,1858,289,1098,474,2778,889,1242,833,2086,969,475,4564,2527,5581,594,9353,2003,2066,724,588,1085,1046,1807,45613,653,614,1508,2965,926,193,75601,1485,1265,843,3079,1300,135,675,607,850,1413,810,563,926,349,22902,597,1161,9804,1880,1163
294,763,140,861,149,36,129,199,113,74,36,571,260,142,340,134,58,763,140,175,186,81,156,17,132,283,94,32,169,214,109,54,114,928,26,131,191,264,198,38,169,141,144,129,89,157,246,133,61,317,367,871,90,1102,165,289,66,62,109,72,149,1616,66,53,988,953,109,40,15122,80,232,36,708,246,9,10,113,134,265,109,28,98,83,1547,152,217,1128,97,149
295,75230,7556,67300,63127,11657,19130,16268,9356,13714,2233,67516,28423,624,19720,34358,11169,122919,14116,17454,32684,2157,25725,1911,12800,22674,8465,4004,13339,26491,22280,9507,33569,150288,8311,12848,27687,14185,58312,22952,5007,18106,21386,15832,1615,23452,26587,14967,0,59336,29832,38504,8807,187374,42389,17218,13014,545,10455,35481,6632,645911,4639,22318,4658,43373,6661,4718,665506,23057,4570,35511,26750,14159,4730,17644,14184,17168,18165,13131,7793,13637,14506,329486,3006,35069,118025,8697,17098
296,7504,1934,17864,2706,3075,6201,1253,2500,2370,1016,9573,4244,1953,3495,5734,1390,19824,1444,2780,4876,3905,2853,162,1717,5553,674,901,2355,5711,5433,2192,3531,17566,1107,1892,4652,4975,6114,4599,1880,4852,5724,4822,2581,3533,6618,2648,4492,13343,11288,3932,2956,21876,6065,5394,3174,2124,3280,4944,2881,67944,3609,2541,21913,9051,2072,2235,161214,3389,2261,2472,7761,1373,11410,1866,2468,743,1654,1024,1391,4028,1139,49879,995,4439,22922,2530,2020
297,8894,1240,8286,795,2472,4036,985,324,1073,192,1377,3842,987,2007,1918,643,11111,540,1731,1359,704,1812,150,952,1928,172,493,733,3009,1906,415,1364,5543,867,940,2413,1522,1293,2382,1657,487,1863,611,633,2286,3491,1723,970,3519,7061,14252,853,9800,1559,724,2011,456,576,1092,914,39670,2430,1056,14002,3579,2329,1908,90324,2462,2744,0,4085,710,637,2119,1338,582,1944,629,1496,1687,459,18637,606,1993,9291,1062,1724
298,3,0,0,0,0,0,0,0,0,0,0,2,1,19586,0,0,0,0,0,0,0,183277,20105,78528,193262,22441,47213,170029,4,0,0,0,33315,0,2,0,4064,11522,7,0,1,0,8752,0,1,0,0,0,0,0,3,0,142734,18860,0,8610,0,0,3647,0,2,0,0,4103,0,0,0,186720,0,0,0,0,3185,1,0,0,0,0,0,0,0,2512,0,0,0,1217,0,0
299,5525,683,3024,1017,1015,2119,52,1008,1105,189,1512,1594,713,1939,1396,456,4559,1170,529,595,1176,1394,380,1603,3879,277,581,1856,1193,803,989,593,7583,515,576,2742,194,881,284,429,1097,2124,1818,1075,552,2315,1206,397,1588,3714,10206,159,8337,1833,2229,320,370,498,1283,77,13220,752,1157,4252,1336,1013,389,139132,671,1269,0,2331,403,0,126,505,697,1341,338,170,264,634,2822,446,950,1616,318,688
300,7009,5514,14978,10707,6514,1051,955,0,5449,549,11162,13323,5106,1356,1296,2018,16180,6510,3039,3919,15043,3093,535,3433,4096,0,510,4003,1602,1044,3803,5763,31297,3035,3142,7123,15,4889,2508,4905,1898,2522,2550,694,2416,5135,3387,1,9903,9645,21914,1335,24035,1623,6925,0,2424,1340,3214,1584,34914,2468,1440,13626,12694,1494,1807,100121,3466,954,1,6484,1051,0,69,1487,1307,3344,301,1709,1073,2781,37066,774,326,9101,546,4165
301,2788,503,4151,1838,1643,2211,872,1182,1111,410,4574,3127,179,1831,2323,817,8908,1174,2675,2942,3409,2620,307,891,2662,0,181,1529,2612,3696,1403,1197,7774,380,871,5112,1557,1034,1268,964,2390,3028,692,2137,1351,2505,1023,580,3113,8168,8198,796,10038,3305,2405,32,293,519,1508,1085,37529,1209,1280,5171,4529,1202,1046,96512,591,1341,0,4244,1971,4894,1905,1371,928,3013,1041,715,492,337,13233,331,1118,5780,267,2223
302,6021,714,7024,3416,1519,3041,816,1122,1347,985,4813,2884,0,849,4829,1158,13611,1163,1691,3979,2873,2677,222,897,2623,637,388,1797,2124,2150,725,2860,16165,431,1750,2627,639,1799,2971,575,1045,2588,3167,857,1995,2911,1856,633,7246,3811,8569,768,16026,7056,2690,1583,434,1752,1435,2186,48899,1120,2381,373,2477,2499,1161,189940,898,1848,2348,1679,2154,3591,1221,2557,1651,1789,888,350,1761,1117,27478,1185,2153,8815,753,1631
303,5597,855,13552,4830,216,3360,2713,797,1288,750,6072,3664,368,3083,5501,1297,14444,2615,982,4307,3099,2885,529,1538,3075,478,1170,2926,2691,3810,1056,1476,20869,718,671,3338,3384,6898,3151,563,4102,5443,2928,2044,1700,1928,2509,210,4187,6383,13223,1884,23104,5559,2681,2152,855,1712,3033,1422,42306,671,2049,3539,3468,3383,1322,349061,960,3383,3030,3689,2029,2209,1462,1458,1685,1884,2392,687,1938,1120,32582,2110,1910,5964,1414,1431
304,14011,827,16286,6642,3219,10032,1310,1713,1560,1971,4960,2904,1320,6257,6276,2605,17641,4011,4518,4569,5678,2241,470,1791,2914,1476,481,2233,3337,6425,2475,2120,28291,3088,682,5966,5492,4293,3663,750,4098,6023,5637,2777,2688,5638,2283,2196,11092,9518,21750,2191,28970,9996,3860,2128,1725,1290,3833,2557,59125,2665,2488,15770,6505,4747,2576,381384,2933,2912,2600,8056,2463,2298,2758,3077,2183,2238,1610,718,2276,2448,42565,1528,3363,17543,2127,2816
305,42055,961,51697,14622,7,45379,5048,4217,2138,2962,54763,11397,3569,9356,26263,8148,50397,12451,8327,14145,11274,14176,1137,5089,6800,150,2862,12161,11871,32380,8862,4217,109070,11178,13837,33138,6728,22407,10129,5275,19264,22050,11923,3167,12191,28780,1963,10317,46698,37956,50233,3406,92309,22057,13000,7700,1798,9745,21174,7787,411338,8558,12034,10511,32626,8858,4860,818018,11431,21757,11825,29803,15679,13733,7736,6678,8884,8462,15351,963,18609,6581,181050,2722,12126,60245,3607,3686
306,6867,822,3594,1003,1113,2491,699,1008,200,261,1808,1923,1144,2540,2078,430,6967,1316,1100,630,979,920,189,884,2182,307,258,1726,1274,1481,252,879,5966,412,777,1808,104,1057,764,644,831,1157,513,814,1019,1631,1331,554,2688,4793,9370,637,6789,2336,1193,900,1322,589,763,1000,20523,788,374,6173,3555,375,626,74158,564,1242,0,2642,971,612,1253,522,847,1305,335,683,546,978,5633,1435,737,3584,97,838
307,2849,62,1427,420,624,531,462,122,345,221,568,629,352,563,369,362,2429,386,351,426,525,526,58,518,1027,111,39,493,426,582,216,325,2310,152,106,556,190,265,460,202,510,539,194,238,425,446,128,264,931,1436,2372,184,2339,799,527,75,260,195,446,513,6716,398,127,1803,1249,327,155,32887,352,496,101,663,261,476,99,238,345,392,139,231,397,346,2490,219,563,1989,224,224
308,3216,2430,4411,954,848,2918,1796,893,846,276,9637,1792,1081,2150,1615,713,7174,1217,1760,583,3499,2264,203,1289,4084,290,615,2476,3091,1240,475,1284,4912,331,1422,5183,1195,2089,1670,1956,1991,2362,1829,1554,1917,1545,577,1287,4608,3807,4693,740,8082,3412,387,698,1460,697,1959,494,16840,1274,293,6921,2736,1657,348,64595,455,1396,275,2337,1032,2792,608,942,1085,1752,603,1194,919,667,14460,1313,873,4897,1,1634
309,7040,103,5120,2544,755,2792,322,133,1148,902,4197,1929,288,1568,2311,1001,8372,767,969,1833,1405,994,196,755,1137,249,546,1439,1685,2623,910,1754,9854,423,277,3342,3101,3415,1020,649,662,895,735,0,1047,1569,911,519,3564,3577,10006,1331,10846,2697,1431,399,525,397,1670,1196,30267,911,240,103,2355,1537,691,87500,789,1099,902,2404,1791,1066,1181,1376,954,1411,876,144,1246,1127,12798,353,1156,6070,606,825
310,5457,286,7146,3545,2800,3310,898,158,391,339,3318,2843,275,428,2248,1048,8443,1891,2060,2756,1966,3614,487,1557,2661,765,788,2737,3850,448,885,2094,12785,763,690,3423,2181,3026,1031,2099,959,5150,2821,503,2252,2318,338,765,4294,3075,7839,1614,17347,2768,1573,1800,1154,1762,3536,653,38313,1198,1736,689,5555,1105,1501,142164,1789,1448,1222,6134,1057,6236,1478,357,696,1639,1060,465,942,786,28568,1006,458,3826,1960,956
311,8313,2549,8866,2037,1709,3534,723,924,1625,354,1534,3363,317,3738,2949,1292,9156,1924,1562,1142,469,2167,142,739,2950,585,429,2182,2701,1559,715,900,8741,836,1581,3158,1140,2135,843,1363,1533,1027,743,1978,1581,2696,1306,1159,2183,6979,8432,1406,13248,1990,2309,382,924,778,1492,2070,37280,514,518,15016,3371,1446,798,119291,1262,1840,450,3690,1190,838,855,1844,1010,1587,954,0,346,672,13447,578,1637,5410,1256,1044
312,7677,1344,12112,2580,1901,4957,1910,1327,1209,569,3883,4814,791,2607,3508,1220,12590,1623,2533,3640,2263,2588,256,972,3345,549,470,2127,1745,2004,1214,1348,15031,806,1309,3982,1150,1449,4540,1732,1273,894,2868,779,2534,2647,1305,1241,6017,5479,9756,1619,20630,3232,1932,1176,549,1285,2179,2084,45965,1874,1086,3192,5810,1491,1022,140621,1190,2253,130,4769,1337,2460,1096,1478,1167,1628,1035,695,2413,708,24162,1038,2573,8321,1744,1149
313,8856,869,6984,313,6,3132,61,1435,3737,1952,1632,16758,2194,4347,9026,1192,30229,1351,809,1424,721,544,35,333,656,109,110,373,502,3127,612,762,2334,979,1867,370,73,540,15692,721,1993,2509,748,0,1297,3921,2840,3525,28280,17583,36921,501,13147,14714,7798,3518,3003,867,1428,3268,104513,1609,261,278,2611,3690,1330,210357,1544,1627,0,3331,3252,23,1461,1737,351,5169,996,4232,2276,470,7690,3222,6132,25374,961,3207
314,5,1,1,0,1,0,0,2,0,0,0,1,1,686,0,0,20,0,1,0,0,13420,1178,6817,11637,3386,4951,8010,4,0,0,0,1200,2,1,0,1,79,5,1,0,621,0,0,0,0,0,0,0,0,4,0,13465,353,0,0,0,1,1,0,294,2,0,0,69,0,0,14481,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0,0
315,1446,52,518,484,52,163,228,73,76,108,656,268,122,164,304,258,923,181,146,236,146,116,31,152,387,54,87,137,243,84,92,110,1974,76,197,198,121,433,103,74,65,220,84,114,212,358,159,113,472,403,624,138,1383,502,373,69,68,170,132,174,2436,73,30,21,323,96,44,19576,23,158,159,573,398,87,21,107,146,105,108,114,210,158,1812,30,447,1043,72,160
316,3599,158,4391,1366,1513,1720,341,633,597,437,4762,1530,495,1038,1165,551,3197,1176,801,630,1465,1048,188,966,1643,421,152,1582,633,1862,482,859,4890,687,485,1005,1121,1263,928,720,1094,1057,1154,1131,1089,1329,507,1071,2100,2862,7245,473,4178,1778,477,943,876,465,1085,506,28655,1019,310,3862,2844,832,584,80022,1023,423,2,2530,897,411,25,478,551,1184,342,693,137,369,6734,782,919,6914,510,765
317,14451,2444,19679,1242,228,5952,2306,2682,3506,1865,10642,24021,5159,8753,15360,3672,65909,3173,4252,3323,6313,2288,141,1080,2420,757,563,2286,3360,3552,2369,5408,19713,1032,2217,3363,950,3194,11902,5181,7230,4516,6193,0,4361,10491,3357,5552,22314,42817,21449,2929,28495,17403,14952,7164,5410,1864,6566,5391,139949,5585,3433,13942,7811,3288,1919,305749,2300,2898,0,12495,2790,6491,2733,5372,2466,13599,2951,3921,4316,1871,23947,5579,1661,22096,5812,7376
318,4029,653,3026,1145,336,777,317,155,1179,354,2806,1793,509,1111,656,821,4129,796,142,895,1163,1574,112,975,3340,0,795,1067,496,706,509,302,4889,207,320,396,1351,1444,10,1375,890,1487,467,728,392,327,224,164,1566,2535,9669,565,3572,2924,441,25,625,534,1423,529,12239,366,1,5357,1246,865,867,137996,463,1951,862,1909,656,291,315,585,299,983,508,51,187,472,3122,1047,381,6905,581,281
319,14818,1096,9664,2939,967,3343,1185,686,1471,1630,6096,2554,295,2820,3382,1282,11446,2174,1387,1253,915,1508,315,816,3302,48,1034,1482,1410,1653,891,1264,13781,253,349,4120,2134,1740,1331,865,1471,2031,447,1689,1150,3047,1583,1107,2916,6230,6711,781,7849,2085,3034,1380,1450,968,1290,1755,43712,864,1197,1869,3427,1399,479,120625,1338,1966,1363,3694,1507,1725,651,2574,1106,2756,637,1122,652,898,26302,831,996,9822,1614,2071
320,9,4,0,0,6,0,1,0,0,2,0,4,0,1,0,0,0,0,1,2,0,147556,16260,96080,190489,15878,34913,127235,21,3,0,0,13145,9,2,0,75,1,366,1,1,5,6,0,11,5,1,0,0,0,3,0,9774,2281,0,0,0,0,1,0,0,11,0,0,1,0,0,87007,0,0,0,0,0,0,1,0,3279,0,1,0,0,6,0,0,1,0,0,0
321,5,3455,0,0,8896,0,0,1,0,0,1829,2194,0,6331,0,1076,2646,0,1,0,1070,26572,2558,12098,21412,8261,2513,17358,2,0,2199,0,15354,1575,2243,0,6,494,5,1510,1,1,4,0,2,0,0,0,1,0,554,0,35383,2849,0,0,0,0,8896,0,853,2081,0,0,1,7,16,139777,0,492,7,4147,921,0,0,0,2055,0,1357,0,0,784,1264,0,606,0,0,0
322,873,466,602,148,24,140,50,172,180,100,440,645,327,363,250,114,1774,273,175,218,174,83,13,65,95,55,20,111,213,104,93,197,1564,120,170,170,69,417,130,289,237,230,94,33,133,228,84,250,622,1286,1669,162,1275,644,517,110,194,72,166,256,2389,56,69,1279,765,95,48,21850,85,267,28,587,153,60,9,194,101,311,72,121,104,106,1491,160,112,1028,76,240
323,11206,3305,10501,3895,509,2773,1175,2433,1716,199,6995,5918,3435,5469,4768,1620,16679,3171,4334,3600,3263,3330,334,1674,5322,2226,183,3681,4847,3269,914,2398,22418,2380,2719,6388,2212,4047,2153,2611,3174,4544,4157,1681,4538,8689,1545,3937,8977,10105,6140,1207,26702,8372,3549,2213,2597,3242,3792,1886,40346,2372,1018,27140,9682,294,2402,175007,3966,2650,1196,8428,2885,1266,1614,2271,1943,4455,482,1145,3374,838,44216,497,1951,15361,1566,5709
324,6709,241,3640,369,4433,2584,926,558,588,156,3715,876,463,1273,678,477,5155,981,717,333,871,1526,202,766,1680,111,304,1153,707,611,370,564,3028,665,572,1061,1104,1208,78,1122,904,2063,989,1038,787,1550,507,482,2294,1331,7952,573,3275,1285,920,880,1096,1002,381,1083,15026,387,472,10837,3895,1774,309,73845,994,307,2,2360,330,2084,169,89,384,1892,542,27,306,281,4887,1084,970,7130,252,538
325,26232,620,17953,3873,1,4582,709,3971,6069,1722,6908,8794,1510,4809,5576,1754,25526,3424,3690,1720,4249,4935,650,3254,20850,4581,866,7030,6527,7089,3610,2024,16511,1290,1,10042,1506,5135,4724,4985,5144,13908,4442,1952,4063,7292,3489,3313,5260,13203,35055,1725,31729,8503,6349,3309,1858,0,2794,1520,104650,1748,537,5670,4978,3782,4699,298717,567,301,0,7347,91,9112,5194,2901,2134,2736,1841,1306,5927,939,28047,6381,2989,14461,4690,3686
326,571,589,2311,303,134,672,490,130,313,272,1630,1537,300,821,844,296,2447,357,334,540,35,925,155,775,1540,1,136,1216,325,731,517,724,4289,265,95,121,945,329,1005,1017,1094,498,252,299,569,643,251,422,1903,5210,16623,185,3475,1500,388,397,587,101,489,592,10171,276,3,1986,1656,428,8,211762,317,577,2,1621,291,12,129,312,384,1350,51,28,132,724,2652,724,700,1445,347,291
327,8754,3109,26235,7031,8984,10643,6316,707,4141,384,16585,9443,4473,9043,8662,3068,37335,5307,5926,5552,5587,6999,1405,3814,8801,2286,2299,7242,7417,4129,3262,4529,20547,2653,1271,14212,11215,9035,2751,2422,1970,12004,5511,12373,7619,11826,2685,7355,24875,25858,5692,2139,50008,11100,9472,7853,1342,1922,4157,3177,164169,6288,4142,20490,12071,5165,1333,370369,8274,1901,1902,10695,4405,1096,4120,5827,2552,8601,3568,3292,2073,1919,62875,1697,6408,21793,3742,7635
328,2392,1067,4249,872,1330,979,102,498,752,353,1320,1037,605,1240,1445,282,2849,1408,436,553,631,975,142,742,1012,79,530,851,754,900,962,893,8996,58,1102,1463,1137,1760,897,775,1227,2277,579,369,791,1514,71,967,3086,3728,7274,543,7834,1602,1478,612,413,477,446,506,12944,441,688,1210,2744,436,315,101484,372,840,750,2338,1183,554,125,496,708,715,238,432,420,718,10937,680,1110,5853,750,1074
329,5260,2317,10413,2089,2231,2252,2559,2395,2482,274,10054,3415,1836,2695,2308,526,13212,2732,2078,3822,2744,3357,143,1436,4737,1443,675,3014,4149,2480,1316,2436,12493,1114,1546,3839,3678,4766,3498,1531,2043,6089,2808,2544,2152,3855,382,1401,9904,5069,10633,1201,17109,2187,2721,1434,407,745,2961,1497,39451,2171,2159,13675,7432,780,1859,145722,603,1230,18,7009,1688,3325,1142,2309,1170,2611,1018,1566,1424,904,29699,493,1570,12093,1603,1485
330,9430,760,13808,2114,10445,4674,2334,2319,3051,499,6512,5288,1696,3674,3685,758,13361,1793,4066,3540,2348,5129,655,2488,5303,1251,529,3369,2181,3626,1004,1199,14592,1914,63,2950,10248,1580,2703,1156,1834,3611,3518,564,4940,5152,1348,2271,6114,3412,16766,650,16472,5184,2581,3292,683,875,2632,1344,44185,1231,1462,16039,6379,1019,2161,307022,1694,2223,2649,1707,2084,4982,1412,1077,2023,5189,1151,0,1797,913,29782,935,2367,22295,306,2448
331,7861,938,9204,2077,705,3182,1108,1395,816,877,2601,2194,800,804,2276,1059,9235,1258,1346,867,1340,1139,258,664,1653,1,311,1083,1679,1473,878,624,8059,705,1143,2439,1139,1321,3101,407,512,873,649,942,1726,1350,1045,1317,3659,4219,11556,938,10222,1780,2989,476,993,387,1042,1046,39300,928,463,1384,2103,1412,561,92407,1199,1476,563,4659,1072,754,1354,1553,670,1225,1171,176,1417,931,11008,846,1827,5437,612,1033
332,12033,1121,11431,3849,7365,1984,1307,3,2306,1355,3664,5996,2199,4852,3850,3240,13273,3918,3300,4186,5819,5179,1109,3455,7902,0,2132,5618,3197,770,1063,4393,18708,3389,2638,3605,3304,2997,923,3216,3778,4379,1480,1569,1791,4693,1641,632,5161,5736,23444,1414,18018,5028,2332,2356,2181,1961,3142,1159,25095,1634,1211,44054,11097,535,1296,237549,367,4412,1308,9311,1163,3393,365,2224,2586,3724,1534,131,214,1319,20804,1003,763,10264,2913,2342
333,1127,188,743,80,0,124,1,121,291,144,258,1699,283,208,452,99,2935,244,136,159,136,69,12,47,96,17,13,103,62,153,49,171,598,76,205,62,3,29,894,199,142,407,146,0,189,384,275,169,2157,1353,2363,107,2005,1219,846,212,321,90,234,307,4834,87,37,487,250,125,146,31647,111,125,0,418,116,9,22,300,41,408,45,245,149,147,597,287,385,1626,73,361
334,14509,6161,8007,7834,0,139,127,1,2745,3064,3220,25424,8924,3073,2433,2781,19312,6139,2150,6897,12761,2134,90,2043,4443,0,516,1558,3426,1369,903,6108,18226,3564,1708,2047,0,1668,442,6706,1509,11294,1325,32,3113,2230,2079,597,13382,25321,21277,1390,26571,5847,12942,1246,10969,2302,3574,5072,56584,781,545,10110,12179,470,79,130403,1942,1701,1,9929,2741,0,129,2532,1686,4438,444,5653,977,3502,10302,5167,1630,9946,79,3721
335,8637,4061,15075,1389,3190,5333,6007,2243,2945,1938,6803,4944,1244,3860,2997,727,13463,3109,3581,3635,3315,4677,463,1921,7199,859,502,5024,5317,1737,1016,2050,14419,1497,1992,4262,2554,4917,2122,2331,4382,6449,4435,1606,3431,4494,4252,1417,6628,7254,9895,1302,19939,3330,3604,3095,1534,3330,3567,1542,48213,2065,3718,16541,5004,1887,1104,133518,4552,4484,2,3634,1099,1796,2491,1481,1044,2227,2253,123,85,1613,29362,1501,396,5672,3128,2573
336,11127,1212,8665,800,54,3803,696,1103,1979,1135,2824,8796,1937,3080,8066,1509,24460,2130,2062,2168,744,658,61,642,1929,321,575,917,1602,2677,1380,1521,6327,1298,1237,1499,3,859,6598,1198,2942,2442,1535,256,1641,2874,1635,4161,13107,22579,28801,1134,10456,6207,6049,3874,2237,643,1493,3557,81750,1635,190,11330,1524,2888,505,174400,1911,1657,1,3601,1285,1257,1618,2865,1107,4652,1010,1746,1794,1369,7818,2996,1516,12387,1614,2317
337,14192,6340,3355,5700,7001,340,1602,282,2581,885,5773,3891,1409,2135,1682,1570,8823,5784,2446,1411,8699,5012,678,3623,7649,161,2010,6771,2429,2098,597,3090,31658,3401,2450,3211,964,4024,34,3918,3124,6332,1053,610,4076,545,347,362,2397,11578,4739,529,12668,3832,3793,502,3012,311,722,2571,12439,212,97,21992,11223,908,654,74612,358,1362,0,6005,1600,176,22,2794,2279,2074,196,1194,45,2230,7050,889,670,1541,7,1268
338,1756,113,99,0,87,117,1,291,58,121,8,615,465,157,41,9,907,59,16,173,362,89,9,86,158,25,23,51,152,12,0,0,80,102,139,80,11,33,4,26,52,216,117,2,95,200,3,102,213,1,1492,148,2190,13,196,56,0,10,72,157,954,65,64,25,9,135,7,30099,14,102,0,2,247,25,34,0,2,105,45,177,1,26,12,7,1435,1430,29,20
339,6851,1059,8819,8131,0,2022,612,883,397,1140,5480,1176,0,805,2301,1240,9497,1109,989,3649,2279,1126,146,611,2704,220,609,1348,2111,1504,1504,2136,21538,407,1542,3472,660,3170,3121,384,1022,1689,1786,0,2984,4030,1173,355,5930,1943,7852,400,14756,5239,1552,518,0,822,1979,1356,45571,937,1712,0,2870,1425,714,106792,1553,1489,3589,1507,703,637,472,1011,1746,1403,568,1044,1292,1065,34915,95,5508,14989,676,1180
340,8552,3893,9640,1354,413,2461,270,1520,3967,804,3003,9994,4470,8098,6328,1676,20115,2961,3320,3683,3813,3561,364,1301,3152,631,1279,2459,4328,3117,290,3808,14136,1027,2336,4075,3691,4885,998,1845,4757,7376,2949,3097,3498,6242,2838,2499,6947,22421,50588,2697,19344,7844,5611,3311,930,1421,5341,2988,73039,1994,500,35451,7530,2572,1453,346308,3822,4764,1,12394,2831,5814,1967,2618,2692,5998,879,2082,979,2125,16300,2306,1674,15383,1029,3189
341,1791,612,469,611,134,226,217,87,213,421,1236,1320,378,417,411,326,838,1562,171,428,182,292,77,360,486,187,316,460,343,364,403,471,5727,502,379,107,158,499,62,1004,1799,2333,251,349,461,340,35,172,432,3960,13786,393,1375,2382,503,77,656,234,351,346,4375,62,45,4990,2115,464,293,53416,167,379,51,1325,712,87,145,162,511,492,22,249,138,404,861,410,173,947,16,206
342,25075,1876,32390,3298,6857,14513,1262,3472,4891,3868,13079,12043,7264,5388,9262,1948,27699,6042,5029,7477,4799,6614,730,4584,8845,1322,3690,8292,10079,8054,2751,4566,33004,1676,713,8226,2147,5482,2866,2387,4635,4181,6096,3600,4264,7943,1439,6766,8642,15080,18949,4962,37896,6211,5448,1614,2769,3201,4115,4196,83338,8028,766,24955,10024,2325,3892,284996,11302,8826,1,11227,5873,2482,6939,5215,2070,2770,2075,695,1480,2696,55919,3082,1669,12161,4057,3976
343,4180,305,3260,1316,773,919,321,276,1048,630,2195,1142,456,827,1149,424,2951,988,563,1437,652,1122,177,836,1930,158,527,2179,1088,996,151,1285,7374,344,518,1285,905,548,185,176,882,853,325,118,972,1079,250,454,1040,2702,5510,282,5314,879,599,171,205,757,814,316,12578,916,474,3849,1972,612,360,90297,792,994,1,1792,751,746,92,675,495,734,542,122,395,475,8146,246,559,1969,523,531
344,2365,2979,12316,4658,5595,835,748,1546,1141,983,9183,4932,5509,4547,3299,798,21984,2471,3568,2058,2396,5378,527,2646,7495,500,990,4855,8335,1599,1132,2271,11951,1012,1245,10473,2283,5905,4,4192,3258,3446,1409,2095,2450,3795,884,895,1387,9519,2651,1402,22104,2830,2314,1599,1717,1738,4143,1429,55414,970,1255,19874,6480,2000,160,66450,2506,1790,466,7059,276,58,492,4458,1901,2215,1259,1088,2466,1264,17127,966,4767,10640,2263,1979
345,10489,1044,19533,3870,1254,4841,2969,1968,3497,1198,10909,7616,2534,3664,6418,1128,28076,3196,4405,5395,4487,2762,127,1733,2978,798,788,2797,4660,3250,2304,4269,28392,2783,1473,5633,2966,7880,5658,1632,4679,8053,4765,3432,4884,4884,1466,2273,11829,12713,11466,2302,37853,8223,6741,1776,2416,3696,5322,1686,91053,1768,4007,16379,11421,3559,1415,234826,4416,2794,2721,7793,2998,4841,3185,1698,3197,3332,1952,2295,2933,1570,33998,1574,2419,9721,1645,2404
346,656,39,479,240,129,122,75,79,46,66,459,155,45,109,101,91,729,66,70,252,81,145,24,120,266,0,63,78,96,90,34,272,939,11,46,195,118,230,71,23,40,77,35,14,228,246,54,26,206,257,573,41,871,373,63,90,7,64,137,128,1272,36,122,0,270,91,37,14632,60,187,75,208,72,44,41,61,87,105,37,45,131,44,1775,46,303,413,53,123
347,5667,578,3964,299,1478,1190,558,511,197,297,1028,1817,791,2203,1293,470,6096,1251,749,854,754,1274,136,892,1494,6,488,1136,875,1283,549,605,4006,653,435,1856,296,1170,158,766,1867,1547,785,376,535,904,358,1511,2564,2837,9271,1300,4664,700,2497,626,1023,1035,828,1000,19314,318,670,4410,2379,184,124,62899,558,1285,0,1361,597,1169,247,771,186,2083,284,681,480,563,3247,290,568,6225,480,466
348,3908,461,2229,1490,153,510,484,500,778,149,4550,947,694,677,651,610,5081,1809,623,1325,731,2006,248,1226,1712,0,217,2297,1275,308,722,2001,4403,223,671,2346,141,2027,826,1143,415,772,1003,273,1183,1442,505,338,1833,2731,3035,233,10292,1751,1800,247,1221,83,1738,428,7460,460,30,1342,2532,329,105,28287,328,490,0,3857,810,1,66,708,299,648,346,301,196,869,4581,430,994,4189,38,968
349,5496,255,509,2516,1600,118,84,269,221,197,1065,603,313,323,205,720,838,647,469,1319,297,1034,76,365,1105,61,40,419,151,74,326,735,5269,341,207,311,211,1689,21,350,288,256,118,192,482,209,99,1,373,1356,4256,282,2428,852,762,200,622,419,395,880,3189,27,72,79,1121,169,98,23085,3,380,0,1129,462,14,0,782,904,394,74,109,73,414,1023,252,680,1803,16,473
350,7182,727,2766,2378,1720,1759,331,295,1117,286,2848,1742,416,1090,1537,655,3761,1319,589,1208,546,656,270,589,2571,250,427,1619,698,810,504,813,9149,306,677,1563,715,1161,266,676,964,727,608,128,1189,732,956,216,2225,2546,5336,766,5998,1238,617,943,640,424,1093,940,20803,553,373,1526,1190,632,261,77962,705,1452,1133,1715,785,608,658,488,650,721,883,265,220,634,12763,229,849,4232,919,507
