,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
61,776,117,2458,344,313,429,63,271,575,843,320,102,338,390,2448,185,263,530,205,263,143,782,66,344,644,225,147,446,1804,106,756,285,378,150,216,203,324,354,563,251,298,509,136,147,1094,1369,304,178,2542,353,337,258,32,217,213,276,183,7204,151,120,1289,911,241,23509,493,368,223,674,353,843,309,343,163,515,132,184,3569,99,172,888,100,376
62,2318,292,5231,554,2377,1077,854,896,716,3062,1975,753,1588,913,8274,650,1018,1930,2851,672,877,903,291,680,1786,1609,294,1052,3699,418,1391,449,1447,365,499,937,729,1493,1288,232,1334,1979,1062,544,3152,3751,13378,729,7680,968,2360,160,223,762,419,1086,624,23129,1353,801,8904,2532,1152,47967,700,1977,0,2954,554,642,497,658,150,1554,634,1297,7401,173,927,4093,516,1058
63,6511,6096,21209,2367,1506,5525,4961,1943,3141,11049,8727,3507,7196,7487,20130,3136,2093,2455,4972,2108,1040,3778,1734,2065,3717,3611,1162,3941,13886,2812,3568,3515,4674,1192,3217,4241,3690,5096,4593,3571,3174,6722,1921,3242,9208,16028,18495,2038,17734,5721,3027,2296,770,3716,1389,2746,2622,72755,4092,330,81471,9808,2446,241564,2953,3576,0,9702,3971,4679,3277,2643,1547,5520,3276,1175,19339,3546,2718,26785,2130,3550
64,6148,598,13388,467,1079,5482,1338,1601,1250,2583,3787,1014,2504,4223,17221,1546,881,1915,76,975,1038,4809,1361,2464,2617,6538,922,1129,7464,944,3125,8181,4536,4375,543,1698,795,1101,1252,1722,1856,4367,2782,3113,8945,3626,10074,1398,8612,4622,1782,2143,647,1337,418,2126,985,75578,3006,2556,14413,5550,985,590888,1594,2325,176,5432,1707,1677,2321,1909,537,2692,2801,3217,25169,3736,1414,13939,3008,1669
65,16668,1547,24412,5411,1371,6787,3269,2150,2170,17145,4137,487,5945,7688,12903,3362,5295,2909,957,4637,2338,6601,1438,2969,2164,12586,2319,3816,26369,1696,7409,14963,5368,2139,3413,1436,2817,1523,5193,3987,5136,5083,2078,1075,12139,10293,23820,1232,26339,12105,5212,663,1963,3201,2708,4609,2540,108888,2802,2150,9316,8885,5527,487428,4792,5872,6073,8418,4895,6836,1911,2510,2054,6305,3130,3281,46729,1487,7729,31197,5305,3313
66,7308,954,9941,3785,2980,2413,3494,1438,1735,8022,4449,1346,2728,2974,14541,2073,1853,2705,2833,2721,1531,4144,903,2689,4122,1049,771,2116,12235,1425,2848,3052,4842,1612,2108,685,3480,4490,5846,1,3149,3193,806,455,4936,4080,2669,1628,19343,4281,3110,2055,1176,313,1013,4074,1257,39542,2464,590,5090,5666,2997,182147,2174,1077,947,3683,3497,1831,2505,246,2250,1304,996,1284,35381,546,1113,12340,2304,3228
67,10884,914,9095,1206,13890,5704,2899,923,1958,8281,6357,1865,8546,6109,17125,4334,4291,2562,1361,2344,1546,4044,1415,2593,2983,4291,807,1930,9316,1767,4253,3732,3677,2261,461,3729,2710,4175,2144,951,3091,2418,802,2079,8189,6377,39000,1450,22157,6303,1824,1793,2029,2776,2317,2230,3928,69082,2484,1156,85939,12884,1893,399363,3423,5825,0,6007,2096,5156,1652,3574,1944,2995,1378,2488,13332,4375,2285,18780,1099,1849
68,3817,1368,9683,1374,572,2553,768,674,937,4401,2289,784,2770,1783,13543,1250,1481,1157,2049,1405,761,2451,311,979,1408,1967,1240,1307,6519,224,1860,2741,1790,376,1251,653,527,1765,834,1464,1011,801,842,762,9612,1912,7969,919,12736,2083,3643,929,1099,1031,1004,1438,1405,31721,529,400,8184,5589,407,179972,183,2040,1193,4165,1020,973,556,931,556,1218,907,729,20377,989,1540,10683,1131,998
69,5947,1173,10371,2140,677,5949,3587,1341,987,12119,4384,861,2234,2131,13837,2213,1705,3429,1317,2723,1807,4606,890,2526,1477,2316,888,2158,11593,1054,4498,5493,4382,316,1775,171,1226,3720,1852,468,1901,5329,1875,356,7203,2583,11616,669,10075,3632,3127,751,549,1349,1210,1259,1689,48485,1766,1765,514,4505,1240,291801,2842,3052,3776,4695,2890,2804,1263,1568,1035,3218,1126,971,30980,1759,1276,6109,522,1201
70,3909,855,6853,771,2612,5684,1471,948,1505,4445,6790,1866,2427,2464,12401,1478,2671,1877,1195,2127,1481,2968,397,1833,3381,1323,667,1395,8862,2094,1788,3690,1905,991,716,978,3282,4165,2298,1291,1514,2620,2102,2779,5325,6755,10733,1680,8795,2406,2792,1038,1219,2473,2016,769,1793,41764,2798,648,34846,8816,1656,118481,390,1822,0,7625,3687,2266,2067,1514,349,3910,1286,910,13065,1106,1158,12265,1129,2098
71,25732,1783,17983,1345,9318,2541,2754,2967,2872,5770,6069,3262,8123,798,17624,5642,3906,5698,1183,4102,1804,5176,2497,5834,6907,346,1757,2493,16841,661,9126,7091,3788,88,5,1936,1870,4006,3643,4018,2123,2917,3676,1188,11138,3893,38302,2795,29458,3284,3710,458,738,3645,345,4029,4262,32798,1353,3285,49204,23536,2676,701254,1492,3533,1,11770,1264,1649,10,3584,844,3532,1655,1096,22867,1112,1021,10779,1933,2121
72,13082,589,12812,2370,607,4951,2294,2209,1067,5755,1707,548,2761,3636,12043,1982,2291,2607,1568,1651,778,2706,171,1434,2908,4123,1015,2095,12539,1313,4652,8139,2481,1704,3031,532,1490,2049,2097,2578,2432,1565,1243,864,8184,3922,11607,1460,12164,2638,2720,764,1518,1177,569,2473,3480,54634,960,2486,2237,6444,4261,237315,1679,1718,817,5092,1037,2268,997,559,835,5616,1153,2064,33468,1948,5292,14653,927,981
73,6319,1939,13674,419,12,4095,696,1049,1770,1485,4793,604,1324,7472,26004,372,1285,919,167,1084,179,1337,263,121,1812,3828,1288,625,2905,510,1396,1013,908,1099,4595,894,619,1998,2104,1306,1648,4795,2492,2508,5635,7466,8245,1121,8793,10655,3519,1078,1238,2660,1142,1543,2062,66453,2053,1705,2454,3592,597,697682,790,2357,759,4650,1018,2302,619,1921,558,4909,940,1230,16509,5815,891,10909,391,911
74,5698,631,9238,1531,1524,2761,919,1840,1443,5963,3328,580,2929,1861,15851,2334,1476,1028,3126,2125,1704,5159,521,1608,1560,4374,330,1977,7042,889,3132,4504,3341,720,1447,1764,2874,6970,1803,983,2803,3703,1319,2161,5085,5818,5992,1555,13828,3143,2965,1358,671,2050,2088,2231,1230,46749,1159,861,26200,2717,1545,101114,2966,417,0,6470,2863,1520,658,1678,1599,2468,1122,1495,15849,1102,900,10935,3600,1336
75,5303,4220,12591,874,198,6255,3564,939,2025,5174,5484,1402,4502,5713,17105,1402,5056,1466,1417,1585,1076,3361,115,1252,1874,2271,853,1086,6672,1695,2577,8453,1600,1448,1374,2133,1210,2556,1252,411,1549,3121,1445,2531,6576,6483,26096,1462,11585,2947,3690,635,2065,2202,1305,1696,2725,56172,1251,1395,53547,6523,1885,217416,2021,4696,164,5746,641,2057,1144,2803,1508,3838,1014,913,15710,3170,1152,6473,822,1897
76,6181,386,7458,817,2206,2356,837,460,1051,3014,1720,407,1847,1898,7694,907,1741,1553,929,1837,834,2124,199,1863,1082,2913,548,1231,5049,390,2803,904,1641,1684,1982,664,469,712,1071,2003,1376,1257,334,869,2728,3491,11209,700,5513,1116,2130,322,1529,464,208,1446,300,33064,1382,592,6007,4746,2145,126069,902,1576,64,2398,1194,1502,1541,1134,861,1811,817,1344,7872,966,2433,10892,430,1206
77,11780,4071,23015,1566,2334,14890,699,2172,2765,7053,7921,2068,6198,6239,21706,1598,1877,1759,296,6373,1037,5151,2535,4275,5001,5441,2181,3449,10070,2299,9539,12272,1655,5764,2630,2088,2109,3769,2285,1955,2592,4725,3299,2907,20492,5539,12859,1654,14520,3807,3524,2065,1435,3791,2997,2544,3771,73387,3417,1340,21054,10651,905,349977,2763,4289,0,11045,2915,2422,1414,2572,2625,5408,957,926,51916,4358,2195,30468,2372,2606
78,1854,218,3494,571,1459,1136,300,277,402,1161,783,246,441,709,3504,754,550,403,659,971,341,1280,225,812,669,1084,206,438,3328,276,1579,968,417,108,383,368,532,845,567,493,446,797,402,419,1600,1944,401,485,3439,937,261,126,314,642,619,297,290,15264,296,379,3935,1895,348,23895,440,550,690,1982,384,589,439,954,556,545,546,134,7225,70,333,4147,606,318
79,15601,341,32607,1811,1909,8102,3115,1156,2986,11462,8329,1902,4893,8319,22696,1942,2129,2306,1280,2264,528,1598,656,2138,2362,12114,2936,1992,9546,1285,5054,10773,2401,3520,2280,956,3368,2116,4400,2281,3016,9045,2342,1634,6176,4727,2778,1759,15681,8423,3265,1402,2573,2028,2961,2547,2322,133068,4710,658,7182,13225,333,445163,1793,1808,3108,6696,3480,7803,2839,1911,4621,2494,2513,1200,47654,3059,2762,19149,661,1434
80,3508,495,5634,771,929,2453,351,133,994,2699,1411,313,2056,2329,7826,1287,1074,1836,2822,1307,846,2058,172,1416,1375,1257,394,1434,9673,388,2309,2952,1689,535,824,1756,1763,1265,1330,932,745,1754,771,1307,4343,3355,2152,1076,6359,1475,1403,339,918,285,467,1294,1187,23002,1214,388,4261,3151,829,65797,585,657,0,2074,734,2775,1452,1187,308,2502,719,1018,9936,707,1415,5882,409,528
81,1420,218,2527,561,909,1213,641,454,668,2286,2320,406,1044,1149,6905,657,748,751,2916,697,460,895,76,378,539,1017,661,1006,3937,384,1742,58,1531,349,513,250,931,604,905,1033,1168,1580,537,313,2596,4048,3678,640,5366,1389,1095,199,281,838,389,709,592,21559,457,599,1547,1332,925,25218,697,1215,85,1795,907,1049,545,728,406,1494,666,950,7301,341,247,1436,399,683
82,16236,4048,25292,2020,5515,9436,3031,1218,2398,9367,5218,2090,7033,9162,30856,1990,5346,2451,572,3408,956,3135,680,1896,5512,10725,2502,2805,11616,3231,6646,9511,5862,3218,7753,2145,2425,3926,3576,961,2192,5817,2004,1589,14444,9916,25918,1478,29322,5677,4231,1899,2263,3429,1069,5578,3550,127102,2579,1273,42071,11390,1244,248992,4254,6233,487,8722,2350,5248,3196,5869,2178,7519,2602,2016,34428,6276,6078,41834,6032,2096
83,5000,601,6716,591,318,2865,587,1185,621,5947,1864,797,1321,1955,10900,949,1084,2183,1790,1357,721,905,42,995,1910,2366,735,923,5983,678,1662,3160,3003,872,1880,276,1154,1150,1561,292,1029,2041,725,501,4073,1948,6033,813,13828,2937,2676,728,756,1081,457,2026,901,31311,1273,756,1814,2369,2906,105981,1022,1734,1044,2943,864,2711,804,454,653,914,845,1721,13281,1231,1208,3293,675,586
84,6453,1165,12554,1221,4955,3379,1796,1218,705,5481,2937,1439,1897,2793,14892,1833,2643,1548,3017,2927,1673,3657,1009,2581,4428,8151,1355,2334,5933,503,6264,4984,2152,1322,1091,831,3053,2699,2726,2663,1737,3792,2349,1795,5494,7214,3012,608,11992,1774,1832,901,490,1937,266,2432,1123,51138,595,2377,23581,2324,2354,81559,2267,1062,415,8457,2398,6139,3567,1533,1752,2911,522,951,20095,721,2632,9758,10,804
85,3261,323,4597,752,2686,1150,757,165,586,2197,2391,659,1964,1173,5657,887,1221,983,977,450,490,1031,343,507,1192,1794,590,760,3086,564,1449,718,1874,661,413,763,529,1137,882,331,1323,1102,569,851,2446,3168,5546,837,5143,1137,816,265,320,919,702,1497,568,21859,703,526,6718,2420,471,69766,988,951,134,1760,1063,1518,440,466,627,1058,629,338,6980,670,1894,6513,376,763
86,18491,3489,14188,949,0,5312,896,1846,3322,2878,10596,2666,4703,14741,46914,1795,2353,2004,363,1530,447,2097,270,1139,2417,5109,1928,1874,7030,2465,3769,949,1569,1812,7562,2089,1812,3923,2095,526,2010,3909,3385,7182,19270,22910,17366,1006,18235,16636,11511,4142,1159,6243,1038,3670,4767,158409,3310,1012,8030,6808,1054,348536,3045,6649,2,8736,1863,2251,2262,3805,2427,7109,2200,2625,18583,8871,3421,17628,4660,3377
87,9073,968,10962,1824,1247,3166,1874,1123,1998,7054,3211,552,2472,2514,11054,1540,3131,3368,2630,2307,1460,3680,1519,2707,3819,7770,1074,2740,9952,743,5082,8892,3575,2433,502,296,1129,1181,1492,828,2120,3706,714,704,9858,2564,2608,1501,15692,4111,1314,3513,852,3278,1330,2062,947,41822,733,967,10037,6681,2952,88346,2450,2624,9,3091,896,6110,1392,2259,1288,2262,741,833,23165,1414,699,4492,2701,1697
88,2195,348,2610,503,570,1573,351,142,290,2341,485,419,635,440,3520,362,577,639,1031,726,408,673,60,463,739,1209,380,330,2121,470,1134,369,752,266,537,266,830,436,301,369,400,1167,446,749,1143,1305,2742,400,3984,802,640,351,383,246,342,699,302,12070,693,386,1605,1051,541,40039,326,784,0,1931,973,464,307,299,84,166,435,616,3775,407,625,3571,327,393
89,15936,1451,17892,2761,17542,9890,3153,1383,8,8893,1074,1289,3882,8661,31001,2250,2143,2764,575,5218,1225,6355,1347,4883,3824,8125,2564,2284,11139,2039,3909,1873,3654,2576,4384,1715,2341,2615,1103,3121,2975,4110,2053,2185,8192,3542,16740,1543,21682,7765,6000,1654,1747,3654,1520,3037,2588,85506,3240,748,33256,12800,1701,302734,2832,4067,0,11962,1347,9487,3513,2100,2,4432,1748,1361,23507,1763,5146,41664,3605,3140
90,5456,1810,13379,6783,2059,5481,1729,2041,1908,7548,3638,641,3410,2417,15834,2573,1218,3699,3423,2365,982,3138,439,1897,4489,4070,1207,2954,20749,1109,5953,8056,5817,1265,3697,522,3526,5355,3513,1303,1153,4366,1483,1118,8787,3343,4076,1870,21690,5519,2947,2098,2521,2035,1222,3389,756,54798,1492,1991,3679,7455,3946,201490,3949,1860,3989,6880,1872,2617,3010,1648,984,1125,860,2017,40629,1316,4538,10413,1345,3715
91,2529,416,4702,691,634,1242,530,582,703,5311,1535,836,975,671,5636,656,852,1238,2861,881,526,1139,288,806,2101,734,386,781,4227,303,1693,664,1394,60,468,494,352,1229,1004,145,675,1407,363,399,3497,2968,3692,449,11266,1074,1094,235,423,356,192,1114,535,21698,557,456,0,2505,1151,33915,933,747,1003,2274,240,735,406,920,369,694,642,1030,7759,356,803,4199,356,940
92,7632,2278,16586,2874,727,5439,2340,3746,1453,4979,2610,620,2425,2622,14787,1615,2934,2622,3420,2814,1127,2794,1216,2416,4038,2287,1440,2238,9279,794,4251,6851,4507,2096,1871,158,3165,3989,3514,1195,2330,2933,2245,2316,7488,4888,3598,1645,19434,6070,2014,675,941,819,603,2011,800,45937,1068,2478,15269,11322,3408,116407,2114,3444,3145,5135,2049,5905,1819,1185,2009,1370,1153,1241,33075,1221,3388,16845,1140,2108
93,6,1,0,0,19027,0,0,3051,0,0,2500,174,3097,0,1,0,0,0,0,35211,13405,21884,7985,14240,1307,0,0,0,27,1444,0,4064,8,0,3,1,0,1177,1,0,2594,0,0,0,0,0,30,0,0,0,0,0,0,0,1090,0,0,2,3,0,0,0,1,182594,0,201,1,0,1,1,0,0,0,0,976,0,4,0,0,3309,0,0
94,9972,2135,15477,2190,7891,3285,3649,3108,3298,6776,5302,1761,6763,5325,23132,2662,4385,4107,5668,2213,1182,3630,595,2026,3800,5672,2213,2774,20688,2269,9806,2320,7083,2666,3262,3090,3950,9744,3812,2278,2702,7433,351,2708,9108,10056,3066,1948,23940,4468,1446,3251,594,3952,2459,3306,1432,57311,6117,3876,30300,9454,2142,171862,2375,2391,1913,8297,2044,5564,2422,2881,709,4478,2397,1358,31674,606,6449,18859,3469,2829
95,5063,2556,4474,1184,586,2192,1189,756,1224,4765,3159,904,3007,4853,13874,1291,1774,2104,1643,1358,492,1162,445,695,907,2949,646,1153,5364,1591,1421,3203,1724,417,2154,92,780,1099,1608,200,1313,1932,885,2193,4308,7129,13574,1049,8522,2552,2333,1127,1102,1376,824,837,845,39771,1530,202,8186,2597,1419,97161,782,1892,555,2689,2060,2402,966,1135,1075,2100,1407,960,10457,1979,1133,7895,967,1460
96,2659,594,13796,2540,4178,3421,1466,1184,1823,2511,5672,1332,2158,3994,14092,1539,2087,3846,5651,3843,1220,6365,1068,2838,3256,8497,2245,1787,7512,439,3780,3573,2246,2016,3082,842,2956,5851,1870,3673,2275,3715,2190,1978,8000,4189,2409,2872,17410,2754,2513,784,865,4263,686,1185,2580,43863,1025,1732,30447,6404,2870,124469,2755,2389,447,5159,1888,5715,949,841,227,3566,2364,1895,28231,961,3813,21656,2018,1650
97,10355,2506,17105,2117,8569,5671,1824,1922,4166,6927,8367,2332,8911,7225,29613,3467,4493,2645,5550,2055,917,1500,342,1947,4320,4012,2022,3400,16675,1734,5878,2780,4453,2145,2283,2967,5156,6101,4788,2257,4601,5811,3414,4301,11475,17882,15858,4880,25229,7280,3280,2274,1966,4091,2010,2506,2329,102159,4051,2082,29585,6537,2858,255910,4570,2962,3,9904,3109,6887,2724,1976,2337,6067,2992,2118,24198,3247,2825,14592,3248,3277
98,12430,2308,10092,2382,912,4801,2461,2235,1493,4008,7820,1425,6841,7954,32501,1986,3415,2469,3100,1182,514,1181,307,1706,2511,3511,958,2133,9375,1913,2098,977,1522,2268,6317,1986,2869,3890,2798,0,1400,2346,1688,2558,11688,12041,33369,1101,20522,6615,3885,1083,1307,3785,1180,1477,3425,66040,3725,782,15444,5350,1388,329232,1460,1682,247,6846,1140,112,789,1338,1699,6489,1912,2210,16189,1617,2946,9167,2236,2075
99,10359,2376,15299,1203,2457,5094,727,1882,2366,2133,3213,1279,5534,3635,12959,2213,2059,1073,648,3564,2018,7182,1290,4586,3491,8305,1432,1772,11618,1378,7113,7657,691,287,4321,249,4544,4659,1210,1187,1966,4169,859,1064,5782,5759,35416,2414,10522,4390,4115,846,1969,2555,722,2221,1204,52884,3012,2113,14559,12059,3056,540830,2421,1574,6,7315,2823,2757,738,1410,1003,3330,348,353,21901,3747,2571,27285,310,924
100,9371,1268,11594,1230,2061,4595,799,1448,3560,2685,16972,3084,6314,9900,34682,2895,2944,1935,2407,879,259,1312,181,424,2372,3339,1046,2832,8779,1831,1779,2286,2736,2146,4841,1341,2555,5072,2423,400,2371,3936,2934,4484,17765,21855,32001,1255,21024,10305,10239,1518,1841,3373,2005,2392,5135,96912,4823,857,24935,4111,1546,374639,1350,3267,114,8995,1822,808,1827,1819,3793,6938,1828,2344,16832,4874,4983,26157,2551,2506
101,9957,3333,20929,1005,318,6264,912,2670,3895,3105,10337,1320,9236,14995,43487,2255,3303,3121,354,1927,649,3580,701,1511,4072,7086,2971,3584,10036,3199,2563,2009,3410,3561,11337,4130,2241,5532,4078,2492,3195,4514,3426,5010,21408,22716,28238,1684,23256,20060,9313,2117,1604,5645,959,6349,5715,139508,2618,2781,18410,5354,1516,396566,4265,3001,1,11460,1480,5457,2384,1180,1759,7429,2012,1921,32440,6324,1181,22290,4126,3707
102,4953,297,8877,2249,2037,4459,1505,10,2842,9763,4564,1088,5976,3201,11363,4256,3466,5202,4985,3071,1382,4520,1168,3626,2687,6248,1006,3439,12941,1197,4520,3237,2175,1875,2425,1135,3623,7123,1993,1979,2122,3136,1818,2125,3422,4546,6589,2397,10899,2542,2158,1085,1335,2455,2902,5711,1790,46194,1647,1450,23440,11877,3776,143259,1595,4056,12,5569,3545,9265,2667,666,1527,2295,1441,906,17442,725,381,6333,1823,1368
103,9788,130,11534,1876,4958,7058,772,2204,894,10208,1652,1587,2375,4250,12467,2535,2825,1071,501,1940,1690,5090,1476,2152,3073,6162,1480,1047,9400,1388,3181,6435,3778,1618,127,927,969,1799,1327,1276,1099,5032,1456,2818,7677,3232,14839,2787,15836,1981,2123,521,1261,2208,883,639,2103,66440,3235,761,19777,5484,3261,400064,1166,4330,936,5070,2021,3071,1686,2169,1727,2134,632,847,10660,2092,1227,10229,3184,834
104,10472,6130,16823,2479,3732,6819,2558,1317,2462,9347,8115,4150,8670,4747,23585,3293,4393,4989,2014,1496,372,2230,395,2356,4003,4449,934,1830,13485,1605,5936,7200,3368,2094,2225,2486,4245,4002,3183,4107,3933,3517,3511,4572,12052,11243,25721,1873,19954,6275,5195,1811,1821,1953,2184,2452,3492,50691,2473,2437,42102,13889,999,288245,1950,3199,174,15434,3076,6862,2034,2983,3155,4938,2041,2189,32052,2003,8608,35406,1999,2250
105,8350,1104,15309,2607,3682,11794,5006,1475,3176,10484,3633,660,4915,6917,19835,2248,1737,4319,105,3734,1245,6522,1468,3633,4256,3766,1563,1171,13459,1336,5906,12764,3471,1574,2387,2742,1562,2226,6087,1859,4060,5786,3280,2403,10253,4422,10294,1894,22402,4470,3697,2230,1708,3027,2851,2463,2529,71206,1216,1789,29070,11358,1324,365063,1533,2669,2616,7168,1852,3465,3529,2971,810,6574,1442,838,37278,4412,2483,23251,3,2498
106,10064,949,8480,2901,5030,5248,896,2241,1457,12430,2540,4,1631,5612,10584,1745,2419,3082,4659,2439,1300,3089,412,1645,2280,7164,2034,4039,14064,3018,4309,1723,5676,2505,4692,1138,1524,2816,2590,75,3427,2946,1181,563,5785,4636,5054,1626,13279,4650,1562,2427,1280,1765,1284,1906,952,63539,3186,1354,663,2752,3523,133508,1005,2613,6913,3871,3752,7948,1251,2739,270,3413,1400,4379,38668,889,3656,16594,2089,2425
107,9099,760,9013,2928,5469,5431,1451,3050,1426,8338,3898,306,2628,6419,19916,2342,3170,3587,2070,3050,1516,5643,1100,3428,2519,3438,2239,1631,17358,778,3928,715,4851,1701,1322,2707,2601,1018,1417,3958,2537,5525,1805,1534,4251,4005,22575,543,17242,6433,2040,1430,669,4151,2555,4216,1757,68591,2325,452,12178,7568,2650,373997,1365,3581,753,4406,4116,4611,2387,608,1341,1412,1086,2376,25120,2495,2306,6570,1244,1525
108,11787,1515,22850,3190,166,3752,2801,2557,1269,11098,4025,2909,8819,2912,25918,1958,4607,4742,2370,3306,889,3400,326,4962,4828,3120,1426,2366,14199,2120,8768,7408,2191,625,3262,1068,3038,3054,2847,1510,3571,1169,2224,4070,10510,6809,7609,2013,22083,7959,5489,2561,2591,2301,912,2530,2264,57714,1199,4141,23846,13291,1341,454537,1765,5126,0,10163,747,3851,2427,925,2213,4919,1067,1226,43553,986,4188,28264,5618,2205
109,14216,2607,16938,6445,3092,2924,1631,1555,499,8560,2965,31,1886,2955,17650,1643,1984,4964,2505,860,366,2708,685,538,2131,3567,870,2721,13839,3206,3702,4733,3741,910,6380,632,1822,2515,1799,0,3270,4905,1008,982,12743,1922,6220,978,16379,3053,3358,1412,2451,2256,1658,1896,1344,56701,1383,1105,0,6662,1852,210697,850,2643,3363,3233,1995,273,1722,2588,1103,2788,1820,3084,48931,565,6626,21699,981,1900
110,4792,592,7449,751,1,2258,438,466,792,1965,1558,566,1595,1279,6275,197,1264,910,800,650,477,1019,265,854,1475,1393,349,354,2764,347,2253,2658,1382,523,711,475,298,295,390,1056,1081,1269,833,951,3836,1349,6787,372,10516,1279,1306,748,450,925,177,711,1123,19000,697,469,3594,2961,1638,74109,558,785,11,2194,1017,334,689,467,620,957,637,329,14352,933,1559,5098,1683,569
111,19719,1382,14486,4903,11818,12546,2376,762,735,13261,1731,739,5731,5422,21994,1475,1846,2025,323,2713,1020,4764,1343,2416,4093,5613,2326,1162,14106,2287,6832,6451,6144,4684,5397,969,3002,724,3241,1327,3052,1850,2300,1487,4986,7179,14523,1091,17277,6457,2671,904,2834,1703,1040,4977,2162,81364,5247,1789,5442,7181,605,312448,2980,3679,2427,6256,2880,1420,5539,1973,929,5452,1502,3297,43514,2440,3430,25930,6665,2427
112,1678,213,2073,461,122,1067,56,193,308,669,868,167,330,639,3794,261,473,582,1639,458,283,633,136,300,729,434,172,518,1644,264,1201,227,1240,228,534,107,162,695,213,273,412,734,243,287,1491,1370,1816,342,3898,341,924,508,88,257,267,246,397,11359,273,267,90,936,536,21994,287,228,672,864,379,621,310,166,150,420,261,458,7356,136,423,1826,278,291
113,11891,2262,27254,5291,8849,8579,3428,2464,2811,6404,5301,263,4029,4370,16040,2418,2137,7326,3825,2614,1204,2291,1227,1557,4426,3553,1398,3983,24975,1206,5439,7300,7506,644,4518,1224,2606,6295,5043,1,4698,11749,1338,1987,16588,6255,7308,249,32997,8476,1703,1475,3622,2426,1787,3174,935,79824,876,1521,228,8579,2379,283564,2361,3743,5068,8207,4070,7976,3971,2348,1332,3032,2835,4206,88739,618,6151,16770,2063,4023
114,8157,1491,18757,3300,3428,13796,7186,1481,2621,7555,6719,1224,4831,7094,28615,1707,3035,2167,373,1177,216,1327,351,436,2760,11554,2569,2797,8133,1555,6421,13732,4853,3089,4794,2207,2731,3141,4207,3078,2227,5212,2216,4282,12985,9102,16950,1464,21890,8609,6441,2815,1526,5648,755,3710,4010,112337,3989,1452,25018,9924,1121,566819,4406,7039,0,10101,2080,5443,4562,3721,2594,5583,2857,1365,36123,10049,2372,16616,3480,3239
115,10134,2420,11651,5609,358,4547,1600,1115,1863,6917,5973,406,2629,4642,17544,2125,1327,4822,3133,2403,1552,3241,1192,2208,1577,2676,913,3476,17436,2475,4886,4452,5149,250,2037,1251,2444,3575,2403,1035,5526,4380,1967,1306,5087,5367,6167,2238,27555,5176,3243,2557,1580,2739,981,3733,767,58266,649,3176,1,3982,3612,168528,2481,2486,5377,7192,6402,2553,3236,1211,1079,2854,988,2485,31568,438,1208,10020,2109,2331
116,7724,0,8417,1213,2104,4323,2263,1070,1915,3780,1835,754,3120,5202,10593,692,2107,1674,363,3059,1495,4867,627,2552,4213,2895,1785,1760,6396,453,3131,7035,1352,509,576,994,1457,3320,1732,1411,1390,1056,742,1949,5564,2995,19512,1398,17826,3072,710,942,1135,263,854,2080,981,42972,1060,480,18223,6012,3250,503171,2435,2906,550,5364,797,887,1677,546,2164,3273,1201,1390,9641,1713,907,16245,1759,1274
117,7957,1168,17129,371,4505,7904,2270,848,1431,4933,2870,1908,4351,5341,13515,973,2201,2233,101,3060,818,2571,1155,1280,1069,3780,1083,2653,5965,1149,4003,4651,3012,2034,4561,1316,1574,2539,2236,3050,1392,4108,2232,1972,5314,5857,7548,1060,12339,3501,3773,1159,1179,1913,1070,1729,2165,54644,1534,1886,10785,7516,452,566924,3284,1611,0,6729,1812,5664,4620,2568,2455,6107,1194,2156,14675,3361,2664,21425,2758,556
