,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
216,4880,1984,383,884,832,4552,1403,449,1689,548,1251,9197,2389,1314,996,1628,635,999,3020,576,910,141,2430,2545,8925,1030,1022,1652,330,1877,1475,844,1497,1062,2367,17623,253,797,826,1217,2447,790,1461,1145,1809,2736,1072,1633,1035,328,1415,4784,1759,8873,4407,2005,830,440,759,1647,4627,1178,5699,795,1445,2948,580,724,1501,7363,132326,1940,1726,6174,129,2896,536,1719,2456,2146,2563,424,805,595,518,183,536,1248,563,3303,459,1211,383,785,3134,904
217,2659,3490,234,630,172,1033,260,0,506,143,569,3817,2289,598,347,229,594,980,2582,411,198,530,48,626,2029,1854,1039,1818,810,1447,233,285,1513,603,2423,9440,409,317,1017,661,74,810,1022,574,203,292,538,244,841,827,939,1923,537,559,1332,431,902,597,557,3235,4190,799,6091,436,537,1240,0,225,2010,4118,49765,792,226,1879,391,1829,196,1,523,636,395,627,499,383,983,642,0,168,469,1007,306,320,0,185,0,599
218,13082,5846,878,793,1071,2449,647,612,2006,1249,1311,9002,3972,1195,803,517,394,4472,6020,1289,1926,652,222,4511,11167,2495,1535,3275,889,1928,3090,1020,1416,1249,4817,31812,549,1109,410,1058,2616,1639,1923,2629,345,3792,3089,474,1348,673,4081,5417,1735,11351,3535,3216,1440,2285,1772,3908,10950,2398,15404,658,4549,7279,1719,1263,1198,11191,138393,2916,864,8836,1289,15,1939,1304,396,2512,2364,1277,1958,2247,320,0,476,1083,657,7369,1430,1284,880,1609,2982,1410
219,6813,2610,1405,1190,495,10,1240,406,696,2817,579,9335,0,864,3199,1684,983,1200,4186,837,1672,1290,2951,1,1836,2456,1926,6007,1402,3568,1468,555,2444,2238,1960,4033,920,2417,152,906,3018,1375,2822,2223,3486,3356,1338,643,241,573,1160,2904,4580,7251,860,906,126,799,334,1069,1991,356,8358,483,1917,13,2317,1231,1821,9619,171392,2555,861,3643,1413,1256,1780,306,1145,1834,4464,632,2889,793,1347,1182,918,1718,1422,3658,1395,476,663,1398,1619,556
220,7405,1170,517,84,464,2073,492,1079,1684,211,840,5864,480,829,2546,153,17,488,8874,0,10,628,100,2267,6197,1357,1033,2804,461,1879,851,1015,2038,632,2524,5173,258,1117,622,903,265,278,851,2071,0,643,708,2053,0,0,829,5499,1240,1339,304,331,218,651,952,2734,1722,1043,4130,412,1492,325,0,873,1641,6955,90323,437,1130,3264,262,543,728,239,302,1983,1039,818,1385,165,1068,0,460,1424,1006,4452,601,982,1711,235,2695,332
221,2900,1539,319,429,14,1169,339,964,1454,402,622,4437,86,411,373,84,927,1454,2179,133,344,193,663,267,5499,2090,1256,2276,1874,1094,209,102,920,404,493,4175,241,1252,41,138,869,24,436,1393,8,419,647,938,537,119,1344,4449,1117,519,439,266,461,597,219,3379,4631,852,6790,198,2268,63,186,890,428,4221,68306,144,221,3127,499,308,348,374,159,696,397,883,320,178,280,300,517,779,32,1572,543,423,770,461,553,322
222,10205,3050,317,1406,1240,1645,1125,155,1918,479,1440,2939,1712,444,0,436,601,1653,1616,704,1058,205,17,3940,3586,2483,861,1983,808,1370,1450,526,1788,4,683,14537,7439,733,312,1424,3802,2534,677,591,284,1635,1615,733,1711,1789,377,784,907,2767,1590,667,2100,1449,667,3185,2173,1043,7059,518,3537,2409,1053,1071,5,2158,117192,1267,245,10973,0,1257,15,190,336,627,70,668,176,1125,626,1,0,1207,784,605,1245,1,268,240,1170,158
223,5117,2471,53,80,76,5162,699,163,2542,410,501,2590,262,1028,293,539,704,2103,3308,571,1033,311,863,1671,2363,2166,1926,1543,2255,2162,480,647,1525,0,1227,10442,425,859,819,1002,1271,3,1308,1856,988,210,1154,914,736,787,729,2128,1020,2265,2436,1135,1533,818,211,2931,2182,407,5472,502,494,2896,60,692,1144,4278,93808,1521,945,7695,849,1961,1256,471,566,1374,1384,928,388,1251,437,345,244,819,1019,1231,481,478,474,375,2210,0
224,10744,2413,251,1087,85,390,263,30,892,560,834,1313,33,1489,727,1447,669,713,3718,638,420,172,0,3,624,664,319,1936,187,709,2786,1157,840,212,1017,466,1911,713,216,2663,1110,1102,1065,2093,722,2328,1459,493,269,260,3843,1125,460,212,364,165,178,1449,625,270,327,339,2636,815,1226,135,1127,968,605,1288,119332,551,438,1405,775,850,140,115,554,6140,703,892,527,378,735,2,724,3986,2729,598,118,815,691,277,3422,163
225,1702,285,417,727,114,985,952,81,327,839,154,5738,304,635,832,1096,521,190,2477,171,639,48,1076,0,1671,1231,883,2271,284,1648,1010,202,947,348,863,1637,247,314,334,338,777,151,339,207,436,783,464,375,36,31,872,2998,478,1634,345,251,203,99,101,1490,2282,150,2713,551,213,165,356,596,700,4069,69444,1086,759,2708,487,1806,502,1302,598,1672,750,196,415,155,75,337,311,369,3,1717,163,660,909,174,441,365
226,9521,4617,19,0,0,2224,755,540,1603,622,923,4720,2247,1041,496,143,0,3035,4689,1,1687,135,1568,1599,2514,1422,1248,2269,782,1976,1447,797,1446,400,1882,11912,659,898,1870,1070,2653,572,1443,2280,806,2784,1146,1176,679,56,695,2739,687,1612,2619,694,2481,671,813,2367,3265,812,8638,464,792,2351,126,574,1764,4717,107313,975,620,5260,302,2005,1330,131,1065,1354,2296,1189,580,898,1132,1097,701,345,554,3893,655,518,1104,1431,723,1451
227,7771,954,1264,562,355,3349,395,70,1076,2053,494,12997,1701,612,2977,1162,776,4026,7078,1019,827,426,702,860,3188,4311,2075,3002,674,2987,2162,384,1927,0,1870,10658,1917,1282,20,3332,1965,214,1515,2539,0,624,1670,943,1197,0,1554,1856,1671,7549,1705,314,1681,3,897,7798,7769,3025,6995,1088,1030,4,671,954,968,13040,99624,1231,1041,5469,1632,253,1524,304,1640,1685,1236,923,1238,748,8,1282,897,1900,971,5348,234,3,1969,1260,4305,664
228,3869,4245,911,711,1,5524,1820,736,3311,0,413,3523,1576,1096,0,0,2,3284,1197,0,2129,410,1463,2162,5539,3940,950,4568,526,1669,1999,659,828,314,1747,30500,1054,761,2050,367,1531,100,1084,1410,0,438,365,1879,1580,181,558,2871,922,5957,2267,2007,2793,396,0,218,2926,330,6314,382,1034,6130,0,263,3,1613,87795,274,842,1003,14,3193,758,218,203,1099,806,531,1801,17,336,1187,177,270,343,1400,541,680,1318,863,5,595
229,7848,2813,0,1115,1,820,1126,1811,6131,397,225,3130,1338,896,3248,277,161,1974,8106,0,2197,523,0,3676,10148,3680,1719,6660,2162,2982,1076,1252,2487,909,2791,10651,423,659,18,911,139,866,1856,3215,3208,1832,3807,911,247,456,410,1850,681,9293,4014,1444,794,0,2,0,3917,202,6075,1636,4935,5287,224,462,790,7496,81785,531,571,5735,564,7,2019,163,68,285,339,1197,1888,631,9,297,942,1137,30,4459,1149,0,855,701,1836,513
230,21049,9892,998,1016,1156,6548,1724,716,4145,2382,2400,9308,4564,3370,0,2454,2191,5038,7648,1513,1896,695,902,1524,14006,2301,1857,2234,775,1443,3443,1887,3051,1221,4693,31749,1255,1196,2529,2357,2828,1607,2219,5056,1299,3330,1806,1547,1758,2882,4380,6798,1758,6664,5361,2220,2756,2729,919,15598,26109,2365,13663,1726,3199,2780,1228,0,3096,8322,206910,2319,1517,11585,1413,4266,3513,11,1174,4455,599,1482,1920,2582,1839,3173,0,2208,1388,7269,1281,2163,5466,1738,6889,2555
231,12990,3635,323,1083,3172,693,671,4,2,381,1201,9691,402,1661,449,1576,247,1761,3649,1070,648,1108,2131,3467,2027,2257,1587,3967,800,1879,1098,1342,2737,1046,3096,4231,567,934,35,2673,1149,481,1344,2207,935,807,1831,1742,867,271,1735,2413,1031,4924,657,255,539,2120,527,4908,9476,2450,10018,1900,1251,0,7,920,373,4729,83555,956,1543,6451,89,0,512,300,675,2953,2681,1533,285,592,1049,482,1251,2072,1425,2609,112,1673,964,568,3336,872
232,6468,3351,374,629,172,3416,737,220,1503,1129,1330,3506,1279,547,571,605,931,1643,5920,1314,1205,787,774,1458,5096,1503,1166,3398,228,1352,1522,948,2354,138,2103,12288,1992,1348,1420,2691,6003,2202,757,1292,2744,1279,1140,1072,887,1615,2349,5454,1576,8657,1961,1013,1651,2283,919,4568,6011,1139,12745,801,489,592,1109,312,609,6060,119877,2983,876,5434,975,950,1132,231,441,1169,1347,1074,812,295,428,667,173,1169,914,2374,522,733,441,950,1870,599
233,13686,4256,61,1170,82,5031,609,767,2365,766,315,6272,1779,1571,0,107,398,2591,2676,930,2353,108,692,1362,10787,1532,1596,2978,718,1616,2750,154,901,599,1301,17823,969,905,800,715,682,221,760,440,1536,1125,1527,2018,1149,373,1509,5345,472,4429,1867,2175,478,296,899,3621,5175,809,7371,292,2598,2701,844,267,486,4454,124953,700,753,4032,1814,820,1465,199,144,1759,1976,859,179,1385,1144,1302,108,1088,412,3992,623,891,668,843,2097,463
234,12730,3867,2198,1750,1636,2037,3344,1304,4817,2110,3335,27939,2521,4075,2923,3093,3417,5023,13878,2000,3754,2042,3328,377,12341,4257,2710,5129,2028,5423,771,5201,4268,2224,5268,16492,2537,2404,661,1325,606,313,3251,3594,142,4113,3767,1773,345,699,2130,21449,2941,7911,5515,2198,513,2682,675,11022,15794,2493,14631,1110,3761,1143,3544,3543,3884,19805,453587,3061,1675,10090,2207,3681,1579,3252,1366,6564,4921,757,2320,2591,1879,358,1155,4365,2251,3677,2743,853,2173,2755,6337,2176
235,4837,2631,1049,553,0,4404,928,1452,3721,945,1008,5376,382,1264,295,1462,763,2084,7841,685,1858,111,173,1248,5504,1703,853,2167,781,1114,1824,99,784,241,1135,11053,549,956,685,490,2362,696,1411,1907,239,1306,872,1538,981,973,1238,4046,1294,1094,2085,1428,2129,294,919,4583,7843,796,6961,888,1520,884,571,1253,371,5568,119929,729,1078,5344,898,1902,1475,428,191,2553,1197,814,593,1258,1663,266,229,453,1220,1919,1130,790,2299,1457,1122,1177
236,3423,609,735,262,856,737,1653,25,240,246,2166,4983,167,389,0,625,27,834,931,546,832,83,1018,5110,1548,2951,1608,2193,909,3156,1091,423,491,2,1771,10940,974,192,1336,486,2350,643,1175,1926,2889,875,587,555,1037,1314,905,283,697,2154,863,494,231,1,594,4921,7584,1045,6544,746,780,67,1096,0,615,2200,108646,2125,322,3805,257,541,861,16,201,961,1661,169,160,352,1050,707,253,456,351,2480,1,1273,569,224,1712,429
237,5723,2581,927,838,139,1370,455,415,0,977,4086,9292,217,1695,0,864,1433,2223,8945,887,2653,428,540,166,1218,2081,979,2400,360,1072,1754,1453,3288,116,1241,2506,1435,833,559,1211,3906,2033,718,1814,798,956,1119,936,54,1599,5996,1147,1819,605,161,963,743,2730,2264,12125,15764,2337,13629,488,1155,720,1667,319,313,7481,36295,878,924,10342,190,1967,5570,105,530,2524,160,826,659,921,2675,1692,554,813,759,3004,833,535,1579,995,2487,1734
238,3246,1364,526,870,779,771,1438,491,744,836,442,7596,1864,804,693,443,215,488,4034,541,578,700,2655,850,7999,1225,1448,2314,310,1080,1695,1809,753,639,2670,10350,428,457,419,487,346,0,472,1399,155,1873,176,2306,1063,455,984,6681,1356,4073,1323,1389,1,253,368,997,2833,610,4424,499,1420,2272,968,318,1713,4339,179375,2544,356,7246,355,988,771,2221,919,2431,1038,1048,1704,479,324,151,499,1012,360,1941,487,287,1048,368,1763,293
239,2254,4,519,560,268,240,380,1608,0,393,903,6073,78,434,267,80,674,1414,4696,0,547,493,280,786,1889,2380,994,4100,1158,1660,1361,482,0,489,812,726,1250,1581,414,1185,292,11,344,1218,127,352,451,1768,202,751,1543,4666,1066,5888,303,595,533,824,416,1075,6325,695,8195,43,544,99,0,649,2315,4779,21414,4131,716,3666,1205,556,969,90,310,878,1145,106,962,171,0,12,625,395,547,1636,424,467,161,794,1064,1236
240,2936,269,255,38,491,0,197,212,0,473,367,3368,52,634,936,153,289,416,1716,256,463,92,135,0,247,2153,1079,3309,833,1887,203,411,914,162,588,1,40,370,85,98,344,257,359,524,60,250,115,434,0,449,79,2252,1605,127,129,217,0,26,547,902,3043,241,3177,405,345,5,272,755,567,1512,45659,1566,146,826,819,692,802,539,1241,1951,116,660,452,396,219,1,257,565,423,1214,335,201,515,338,266,241
241,2101,501,370,854,335,94,586,496,20,740,716,5234,97,258,1659,148,407,423,3168,1156,854,474,0,0,131,2069,1208,1930,378,1238,1326,262,1003,156,462,0,618,449,20,1786,1620,1587,160,1349,833,388,438,768,65,452,273,4603,1590,1192,23,212,0,1062,490,1755,2351,1042,5427,350,481,0,1328,614,438,3757,46861,1601,278,6673,1458,186,265,319,113,1188,637,738,345,127,281,0,0,684,1331,1432,645,569,660,573,740,683
242,8323,4381,619,34,57,2414,497,274,910,248,1182,2929,1808,252,236,0,915,1088,2920,73,556,242,142,1296,4435,1542,1088,3372,247,2276,1174,283,771,6,1418,18984,461,850,18,362,732,19,588,661,2,496,1065,960,1145,280,510,1702,527,2671,1520,1115,940,317,779,1817,1546,472,5140,439,1737,2775,284,467,9,1553,59744,404,412,2823,244,723,1378,31,121,310,203,654,85,770,329,176,73,261,488,2503,728,525,692,470,343,778
243,10347,1228,0,0,0,718,362,1543,54,700,463,1889,576,660,197,117,866,1706,3253,399,0,214,435,685,1009,2644,1193,3519,499,1788,915,130,32,593,645,8883,591,610,274,843,1274,555,662,674,165,656,531,146,743,430,322,2050,1,2334,1216,825,184,5,0,803,3545,405,5508,667,1571,933,147,1194,0,1235,52485,0,1010,1188,0,415,1332,183,0,388,153,958,183,219,1395,0,53,264,285,746,600,549,1589,287,924,888
244,3667,645,321,67,776,644,361,1991,308,403,376,5658,1011,902,2758,62,860,2254,5179,3,1274,572,18,606,3711,1204,1426,2067,1059,2334,1228,46,1495,818,1222,10504,1026,2790,5,1412,1237,298,586,706,456,750,1313,2476,607,675,2092,3743,1500,1961,2008,792,908,976,32,1407,4019,371,4701,315,1213,158,594,1890,754,5770,85409,0,490,1219,2085,0,434,205,30,2548,534,415,340,177,1,0,442,1532,364,2421,566,376,938,828,841,541
245,12519,3882,800,2356,4448,5754,3663,251,6,1623,1868,18040,862,3428,0,2587,2353,4626,15509,1847,2580,1014,5301,1545,5818,3562,2671,6628,2540,2550,3761,4123,2592,2328,6252,4165,1801,1578,4642,2951,2011,1089,1217,9916,960,2034,4244,1410,617,2039,4094,14361,4301,1284,364,772,1831,2106,862,9024,18930,2536,15321,1636,2132,1459,894,1209,6664,13741,514849,8272,5182,20061,2375,4242,4684,899,4767,3326,3571,1745,3804,1035,2244,4050,2436,2752,2055,8568,968,2039,2111,1021,4891,1338
246,4316,1204,225,727,2601,415,685,967,46,759,1119,11653,34,991,1470,809,517,2419,6766,1583,2897,1728,1610,0,5348,2235,1920,3706,882,1941,1384,773,2189,1206,2612,6854,203,1616,449,615,631,82,700,785,137,187,473,3436,130,33,2629,9837,1563,2992,548,589,304,818,765,3954,6161,348,9654,153,2011,0,1533,1315,1015,7279,98652,2313,570,4147,1201,783,701,737,1166,1626,2438,937,1357,490,1068,174,1329,1401,884,4588,1819,796,439,1044,2971,1602
247,2546,2050,596,569,330,1452,50,0,171,297,1081,9976,718,1165,0,170,810,773,8303,109,939,217,1975,894,845,1218,888,2563,384,2132,709,1105,611,271,1464,0,831,263,686,1022,2486,1338,1,2562,0,1603,822,426,137,305,1984,3220,886,50,0,160,438,330,416,2619,4904,1370,5319,412,725,0,606,338,163,4120,16388,2922,852,6168,1316,850,1978,159,939,1306,1180,435,364,793,827,2391,786,708,849,4031,1445,762,312,374,4507,0
248,5646,1076,994,709,1051,379,1018,303,24,1040,593,7088,774,812,1358,673,927,513,3757,971,790,998,714,1077,4145,746,486,1033,135,522,1345,1215,1894,231,1275,6975,676,857,273,1262,999,261,539,1742,522,1184,792,686,884,480,859,3244,2602,4339,2155,825,255,576,271,1057,3286,1280,8811,455,2048,136,886,872,412,5153,115114,1039,1069,3435,1525,711,623,667,1339,2580,2363,1129,487,704,584,344,737,1181,591,3730,739,535,723,804,1977,678
249,3030,890,269,753,1234,716,796,325,351,537,494,4596,983,906,415,102,332,377,2788,499,392,480,430,746,3669,915,429,820,276,1236,743,512,432,611,1040,5491,930,567,415,969,1194,371,1301,990,138,731,710,461,914,187,481,3465,856,3415,1808,1220,512,224,379,663,1530,384,6310,212,818,151,467,115,187,3898,112906,2291,1026,2925,344,465,803,932,1616,1012,1396,473,740,549,654,419,242,1044,86,1739,509,630,348,698,1281,428
250,15416,9057,1506,1948,1536,3459,3900,3384,8236,1900,1511,16104,8123,3903,2751,1876,4559,8101,17744,738,3134,863,3302,4080,12996,1503,2025,4122,1018,2390,6233,3256,2008,4476,5050,29157,1452,3828,1977,3023,2703,1435,5152,5361,182,4741,3029,3248,2995,403,3922,8619,3322,10907,10201,4024,1958,2607,1631,3703,9539,1665,17506,1595,9921,11336,2227,2533,3851,20829,438161,2402,2717,22820,2623,6173,3874,770,2168,5401,924,2957,2140,7020,2098,104,527,3661,1997,3938,1758,1518,4343,3328,4858,510
251,12559,6111,3507,1007,5364,2842,4239,1764,6049,4046,4429,27588,2415,3410,639,2215,711,2952,12767,750,4956,1027,5481,14624,31520,2514,1693,8279,879,3341,3146,4161,3913,1397,5026,86163,2107,2895,481,2943,10531,3648,2508,5499,2075,5799,4576,4514,3791,1770,3724,9530,4777,18645,9381,5520,2249,4683,1791,11049,17784,5655,18971,1304,9181,4077,4257,3406,8361,20291,316811,6937,346,33570,2420,2508,4367,950,3686,9727,3018,2400,2459,2371,7248,5058,1883,2642,2316,10897,8014,2766,5270,3600,2514,1099
252,1456,1249,315,10,5,611,348,14,685,297,238,1189,435,631,0,425,656,310,1176,255,694,361,52,1689,975,1034,897,1980,517,1691,697,1062,554,138,1510,3854,303,298,1555,335,1963,156,809,708,362,988,105,861,965,299,598,353,360,2138,1079,473,216,243,237,1450,2633,468,4174,590,322,576,100,100,0,1827,46687,360,355,1439,289,1678,1249,14,445,695,51,578,202,515,135,1223,260,264,25,1732,515,749,830,217,1,77
253,4502,1905,649,866,770,317,2768,361,0,1098,2716,5376,337,2710,0,976,780,2832,6830,621,1789,875,1,126,1959,1021,646,1127,445,578,1884,2500,1702,138,2212,866,1661,1471,1087,1194,3793,1871,1100,2464,1368,1075,987,2421,647,1543,2666,351,2203,1247,972,455,320,829,1363,8281,13230,1957,10245,841,890,417,831,69,1079,2780,54426,2447,906,10467,304,2240,1844,233,747,1840,293,1057,69,619,918,3726,177,1345,652,3711,1264,512,749,649,602,1013
254,6224,1195,841,739,1486,1029,629,747,858,117,791,10976,1227,1796,735,87,462,1697,4547,282,2354,578,794,2624,3497,2608,627,2801,1051,2487,1626,83,3383,686,2077,14822,1016,525,492,1526,1883,359,713,1035,3333,782,3070,1405,1007,419,1536,5166,477,7655,1357,1987,824,1494,362,3134,6402,1143,9855,1076,2966,680,1097,630,1231,9824,137823,1324,931,2776,606,269,1431,384,262,2416,1248,842,861,1027,395,467,483,1388,135,3045,925,937,441,1455,2294,1677
255,3331,1088,11,159,1208,265,314,31,175,1069,1221,9890,355,765,0,420,1356,1348,3208,755,49,1163,2071,26,353,2405,1581,7186,1178,2725,590,475,1003,1185,1221,2215,538,863,320,1649,3689,1932,337,437,1877,513,74,426,0,611,358,4931,734,1775,544,393,0,377,457,3952,5692,947,7817,91,666,0,610,48,423,4978,57496,828,503,3106,478,720,697,555,150,1095,1438,465,1106,192,800,0,999,601,397,1764,0,447,1156,930,3220,247
256,4044,1168,19,102,252,1421,473,427,461,1251,425,3903,142,1629,0,135,243,1435,1822,265,1251,184,1099,323,2887,1635,766,2375,1489,1214,539,257,282,981,1453,10465,277,551,20,202,391,329,1676,1539,148,694,593,304,959,291,1256,2292,291,3449,1274,611,298,867,216,1270,3777,194,5362,20,1211,327,772,610,386,4940,58822,952,428,2818,379,0,976,663,46,1291,512,627,524,448,136,27,0,544,123,1372,42,332,3,486,0,357
257,2529,431,1860,1,202,634,550,1064,138,134,1720,6969,370,1277,1195,367,274,1796,4062,815,671,531,123,0,3161,3855,2184,4165,1419,2239,674,1,1405,290,717,4741,845,1993,30,1816,2677,1798,533,1234,3994,547,1471,578,560,617,350,5355,1073,4759,776,1345,208,108,296,2858,3151,1034,7992,0,741,18,1342,2263,243,3705,58639,723,787,4466,1205,369,1357,542,237,1326,1224,263,739,243,834,0,648,900,565,1288,730,543,124,505,1475,1628
258,5729,1140,1431,493,804,2156,1208,1602,4180,350,2298,10427,2289,701,679,21,846,1963,10735,1123,1310,721,728,261,2684,1364,1504,3804,1032,1858,1377,130,1808,1252,2450,14667,5279,1053,1189,1733,3845,849,1171,3120,1160,425,1396,1821,2228,1108,1813,3545,1439,5391,751,2856,605,1656,744,6826,14594,2413,18197,896,3798,451,859,3245,605,6363,94494,1041,560,659,123,837,1201,409,42,2817,1313,778,1167,294,674,0,638,2115,378,1339,398,701,482,2144,383,572
259,11821,2259,1189,886,280,3590,1817,297,98,2076,973,16954,1450,2482,2388,1068,2200,4325,10179,696,1904,2189,3495,3504,3734,3750,3015,5392,647,2936,2568,1194,5479,1158,3934,11785,4117,1963,679,1481,1448,687,1269,5653,2442,3687,1329,2005,2285,1096,1757,13409,2442,14495,3406,1685,2583,1978,414,8472,17385,3975,18027,824,1248,1198,2642,3188,1672,11799,329573,2790,2271,9344,3421,1510,2621,529,2177,3831,2671,1592,1454,611,581,1341,780,3971,2212,5378,4085,1164,1323,1594,6422,3445
260,7248,2075,1033,1288,1350,399,1244,956,697,652,717,14850,1009,1592,2017,892,1190,367,6269,433,1149,1063,152,220,3449,559,719,1847,1277,775,1798,1474,4060,1096,1184,5347,1074,1067,337,1143,3145,612,833,2449,2036,1159,1761,741,895,532,1647,5175,1958,5244,426,706,385,1388,206,2595,4845,1668,5119,855,891,131,644,1308,754,7942,213220,866,1003,7414,1761,803,2090,798,2112,3717,3776,1724,1816,153,473,983,855,1917,567,3547,1690,297,764,986,1793,773
261,6058,3036,1136,322,987,1050,288,192,1127,1141,1689,8358,1572,3275,0,123,535,1254,4374,457,2900,285,643,1338,4432,3804,1037,2985,480,1748,358,129,1270,498,2256,10514,943,972,841,1188,3082,1033,626,2167,42,327,762,1474,1208,1346,2762,2670,928,1340,1144,589,1264,948,635,9957,15800,2175,10336,1519,1188,469,917,721,305,3068,132598,216,704,927,789,390,1002,514,154,1792,2679,1131,15,411,2605,1629,16,947,85,1214,255,1529,991,660,615,1326
262,9845,388,869,281,363,3434,1060,1994,71,491,1105,23586,3306,2556,5036,1284,428,1905,14969,1650,426,2878,3256,5506,6352,5071,4072,7186,1669,5128,2130,2880,4714,1910,3658,5149,723,4144,580,1597,3350,535,1715,2726,4315,2073,2851,796,984,1361,3956,14435,4083,18419,3351,785,103,1975,3705,3096,9731,1938,4103,1237,1538,1038,1651,2607,2576,4697,82881,3350,697,12774,2999,445,1001,1098,2978,4980,2511,79,2810,423,1099,624,3829,2739,2278,5528,384,1830,1054,944,5963,2580
263,9229,748,0,293,156,312,42,221,503,274,30,4849,310,400,463,143,453,844,2454,170,1059,269,0,126,1134,2812,1541,4182,1674,2018,591,77,212,172,382,909,377,58,1,754,386,482,181,1184,27,160,357,286,166,17,611,1175,436,1819,166,281,361,1484,217,789,976,403,1488,586,112,25,438,1564,70,2834,24312,32,265,542,500,0,86,392,133,3583,863,711,479,167,192,924,0,1276,262,479,89,375,594,179,208,1054
264,2362,924,275,684,3006,665,728,213,1,924,857,7246,120,2482,0,599,827,377,3870,695,1051,838,998,465,1278,756,693,2246,326,1008,1112,2270,700,274,629,281,484,399,1551,1191,1355,441,507,734,816,1012,820,1016,267,1291,1012,3651,1612,1356,243,260,305,679,260,2475,4534,1684,6801,873,595,3,767,385,191,5319,63238,1246,618,5957,352,1303,1555,418,1634,1782,868,669,1182,625,1127,1419,528,1299,566,3891,449,780,604,542,1317,472
265,5550,1997,353,431,322,2920,269,56,3967,302,1363,2361,600,351,135,121,70,1541,3236,376,1058,1992,62,0,2423,813,784,1568,647,985,1507,318,886,258,1201,11681,8103,1125,409,1452,3943,3282,993,1949,53,748,957,564,999,2849,2143,2851,590,1846,683,660,1348,976,373,5080,5208,1200,8177,468,7311,787,852,2485,607,2962,147365,679,298,941,507,275,922,414,142,1120,161,429,47,330,1239,282,431,1661,688,1609,121,377,410,808,370,125
266,2730,387,407,68,298,198,17,209,142,321,724,3818,433,797,179,46,267,800,2101,80,0,133,109,504,1244,1516,1129,2954,1231,1292,260,52,390,272,936,3310,608,166,0,427,70,0,236,467,44,41,443,371,448,0,184,1370,349,1624,223,174,50,588,176,669,1685,212,4070,89,539,14,279,614,1319,986,10451,225,10,244,327,15,409,196,17,395,359,379,38,118,2270,0,495,503,131,1096,58,105,83,153,46,459
267,2978,237,222,351,169,383,85,603,495,807,531,4628,141,678,142,222,121,382,5126,220,309,302,522,415,1009,800,854,2233,599,877,233,82,465,69,905,2581,337,1195,228,841,738,544,701,583,527,239,287,813,209,107,1638,3047,1077,2145,335,361,385,1,0,568,3708,745,4246,369,436,85,228,347,893,3785,47378,560,714,1057,1415,296,363,367,55,2667,342,251,164,79,191,60,263,859,38,693,147,236,46,500,530,387
268,3144,2208,196,1044,568,21,605,319,85,862,1414,5210,247,1761,0,499,661,838,1911,377,2048,786,32,8,520,711,562,1512,266,659,1029,1130,1349,8,895,497,1523,849,1076,442,5647,1457,1106,1871,901,964,518,703,265,1249,774,758,995,765,6,343,515,985,1437,7858,10247,1544,9867,726,536,32,699,121,810,2338,28400,2010,699,7324,77,2061,2313,125,372,912,103,682,425,339,1555,2141,48,1088,1011,1141,542,670,480,611,204,688
269,335,225,579,89,20,17,47,202,1,167,640,2789,71,497,43,15,228,86,729,73,873,171,320,190,90,1470,1026,1660,547,1384,183,122,299,705,294,333,243,375,105,297,997,303,7,1152,0,45,406,535,50,206,533,1812,436,25,0,21,0,0,82,2221,2817,1070,3843,108,0,0,0,201,0,2649,39394,85,250,225,86,184,834,0,127,211,274,8,179,32,263,0,139,18,32,450,2,313,307,112,2,935
270,24021,4280,1782,1661,793,2132,1844,2340,3067,2428,3303,28209,2056,2285,6966,2702,2112,2776,17517,1402,2383,840,2063,3139,19290,2369,1716,2544,1433,2146,3478,4281,5376,1375,5086,19803,1806,2813,228,4049,3512,802,1930,2322,534,5114,1294,4088,1763,1597,5817,16749,3738,12019,2410,3740,3084,1501,1768,4934,18555,2474,11315,1983,2408,1424,2471,5183,902,22857,272622,1476,1378,17696,2946,2200,2959,1565,2963,10803,2396,3188,1650,1659,609,879,3086,5385,1659,6286,973,1886,3089,3305,7444,1846
271,2895,565,368,650,523,710,304,570,831,562,1043,6717,711,1052,775,237,244,3655,4370,421,950,592,401,736,1670,1332,675,2314,709,1015,634,42,610,0,839,3308,387,547,549,545,274,263,581,1018,319,252,1140,909,385,316,661,4129,703,1959,243,129,461,445,219,4357,4772,970,3800,218,1209,21,521,1260,413,4688,44909,249,308,950,454,194,814,215,174,2015,508,374,460,67,578,346,227,1224,110,1209,137,349,482,661,686,544
272,6243,1530,1230,1127,417,0,86,319,0,817,2102,11589,207,1562,0,197,334,2478,2855,410,1743,377,1226,0,501,1597,1148,3904,522,1894,555,336,1257,755,539,0,610,1078,1373,617,3300,1050,484,3302,0,485,1070,1109,109,1823,1774,1831,872,143,29,125,7,850,1093,4207,12311,528,5650,1091,474,0,1431,403,894,5337,19856,2028,682,3044,489,242,1941,725,437,1224,514,705,2026,216,1206,1123,776,795,604,3353,335,960,1659,550,1979,1114
