,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
315,13567,789,1788,19545,3858,24980,5607,6710,2785,1966,16580,12415,10815,6868,32397,3313,7559,3758,2341,2414,2021,5537,1609,1607,1891,1600,6278,2456,3432,12320,1651,4093,5750,1913,3359,3188,10340,5280,5918,5944,3582,3877,4264,1591,5487,20606,11430,22666,1720,29661,3851,3950,7219,2344,2022,3846,90698,3301,1445,91173,12970,2717,195452,2417,1837,16720,5548,1065,1711,3005,4795,7019,3228,6014,3074,25064,2518,2420,11079,5076,2933
316,8427,1563,298,13635,2446,5934,5860,3174,2314,1941,4048,2648,4040,5093,17610,2864,2835,3252,2145,3991,2272,5388,1250,262,2116,2007,4459,1381,2389,13617,746,4463,7109,3568,728,4418,765,2123,2807,3156,3055,2675,2161,719,616,4889,8330,11329,2791,27633,3391,3970,3333,1275,1919,3214,62801,1996,1163,15303,10254,3411,174146,1545,2477,6643,2868,6030,1123,3896,2807,1960,2277,338,3116,29286,665,4232,13188,2680,3447
317,9165,2013,1745,8863,1974,767,4791,1655,1536,1880,1990,2892,3212,4972,10917,1109,1947,2112,2100,2348,1408,2523,140,376,1957,1674,5412,948,1520,8579,1104,4910,5638,2792,1937,2145,489,562,1888,1357,282,1506,2331,805,1690,2846,5611,11608,432,13815,3209,3265,1667,1088,2757,2869,46371,1812,1050,8093,3149,2388,198313,1310,2185,2166,1874,3377,648,1923,1235,1975,1306,1179,2549,16003,2477,1437,10169,2867,579
318,6199,952,473,5722,756,667,988,399,696,719,599,1356,1964,1916,9353,531,1970,1641,1525,1932,833,2278,750,965,878,1044,2132,742,593,5005,615,1651,3272,2328,951,1109,1041,861,1375,993,193,447,1118,399,355,3590,1942,6022,404,9174,1648,1064,722,1160,1610,1823,27023,384,360,3884,3182,2355,14814,1211,922,3077,1350,1131,560,739,694,1167,680,39,343,7066,1550,1721,9518,687,338
319,1836,620,237,1645,651,185,578,678,228,380,856,728,381,907,2976,254,561,474,1073,486,533,605,15,171,323,595,1880,635,336,2580,287,565,1167,982,191,433,62,363,234,199,100,256,777,261,417,1976,1214,2989,116,3138,700,481,388,424,249,249,17679,299,417,359,1001,552,38493,566,972,705,694,680,156,349,449,286,252,155,316,7141,240,740,1800,331,501
320,154,0,0,2150,0,4624,0,716,0,256,0,0,2841,0,0,343,746,3343,330,22134,16472,33481,0,6834,18862,2398,0,0,625,10375,648,0,1,42,0,6,0,0,3,0,0,3,2,0,0,0,329,1,1,28046,2750,0,0,0,1283,0,1408,1480,0,0,1766,0,50214,491,0,0,0,0,0,0,0,505,4,0,0,0,0,0,1958,0,16
321,11689,2121,632,21197,1942,6133,6230,2791,3251,4769,19459,6436,7443,5088,20076,3942,6254,5978,2842,4447,2880,7524,509,1126,2397,5527,5528,2256,2899,8811,1237,6985,9961,4354,2886,3161,906,1622,4392,4174,2371,1015,2903,1006,7635,16709,4448,18532,1313,18444,6312,6194,2467,3124,2170,6382,66889,2587,3602,52663,17493,1662,145360,2313,4216,5005,1500,5740,2009,1983,4375,5641,3441,2464,2011,50573,2576,6134,37607,7673,2932
322,453,322,99,737,152,182,261,218,135,72,287,132,227,209,1000,171,299,198,160,248,265,290,42,53,292,452,402,179,113,763,88,475,436,239,95,89,3,237,50,221,0,131,126,166,108,594,401,617,53,954,264,167,120,93,127,59,4562,230,71,1772,629,375,16029,99,78,590,339,82,131,214,94,364,27,154,24,1203,140,101,765,187,178
323,23395,2605,2338,15472,4881,8792,4765,1598,2024,3900,7833,8292,7886,7739,36255,2894,6630,6070,4393,3382,3307,7508,495,1527,2661,4011,2351,1812,4511,18752,1430,3228,4014,8558,3213,4190,2901,966,5213,3990,3535,3527,3893,4387,2502,15141,12943,20976,6485,26385,5754,7555,1975,2305,5626,5358,97654,2839,3373,25275,16447,2668,208039,4105,3119,7921,4551,4509,2776,2011,3410,3447,811,1584,2051,40163,1992,4427,23587,5072,3867
324,6443,890,371,9904,1445,2539,3264,630,883,1998,4084,2909,2499,3103,9701,886,1647,1943,914,1277,651,2297,205,522,1160,555,4373,1646,2271,9025,558,2345,3161,1755,676,1675,287,823,1028,995,276,2008,1263,747,867,3311,5008,10026,1009,11007,3049,2592,2874,775,1233,1182,46133,1674,741,4287,3573,2060,148166,1358,2039,3128,1817,2901,295,2676,1022,2312,944,996,492,21193,1306,1685,11288,1596,2007
325,6026,786,1332,4719,895,2698,1626,776,413,272,4796,936,1380,2075,5987,927,1071,626,864,1480,754,2206,237,867,1479,1632,2587,728,1123,3966,724,2293,1997,867,1071,997,937,1471,920,1674,1152,554,1660,479,430,3896,2071,8581,634,5435,831,1177,913,457,667,1400,26666,693,383,8240,3625,758,66585,1187,934,2400,611,1001,71,970,492,687,1190,0,417,9796,1483,1104,6430,347,767
326,2127,364,48,3405,595,485,1306,284,380,584,2079,1022,798,706,4059,416,697,544,1155,605,413,842,163,192,585,690,1556,328,310,1544,41,974,601,1116,372,730,283,427,1337,548,203,600,477,202,138,1927,1477,2103,526,3552,824,1072,637,205,422,274,12847,366,434,5210,1694,979,43328,433,531,1958,670,2124,209,472,496,696,341,645,306,5345,563,529,2852,416,472
327,7504,876,0,11479,1035,10347,3537,417,1145,1630,6570,2828,2213,1724,11527,1544,4188,1411,2817,2999,1566,3178,1089,1492,1756,2336,2390,637,714,9057,709,3267,2398,2969,1478,408,858,1098,875,745,2692,1093,1583,463,3073,7617,2944,5578,844,12946,2109,2763,1863,457,2032,2533,40498,485,768,21547,6485,1016,83988,908,1906,7093,2249,1262,237,1058,1698,3297,1471,496,948,20007,396,1362,8039,1480,1530
328,15561,2364,2493,27586,3005,9204,5441,2970,957,1179,12687,6687,7108,7850,19098,3033,6029,3781,5253,4183,2955,5737,9,1533,2522,5064,5158,2009,3348,17964,1003,6162,10711,4442,3220,1998,1144,1265,2554,1662,2102,4195,4238,1014,2284,11237,7294,23284,3645,29745,5516,4146,5763,2298,4470,4614,85902,2747,2727,82951,15830,6330,325390,2517,4232,10098,4476,803,2266,2522,2947,4371,2217,812,1556,29262,1964,5210,29870,1504,2663
329,11434,1317,834,9106,1083,3697,2602,1585,500,302,6267,3966,2796,3337,6481,1646,1344,1615,1314,1918,1066,2485,211,650,1301,1115,3960,469,2326,9154,623,3293,1030,1375,1506,2043,455,1274,1369,1400,958,1598,2870,567,1736,4795,3056,6769,914,13898,3710,1983,1212,1221,1700,1968,40323,1485,884,8752,4644,2717,182262,1854,1873,4411,942,1423,536,1485,1043,2042,938,156,1219,15636,435,4353,7526,897,817
330,3484,2720,2967,14694,2314,2338,2000,973,635,1461,16680,13278,3402,1548,22386,5449,3176,3597,5885,4139,565,3117,508,943,1975,921,3065,1523,2610,14425,179,5014,4237,2333,675,4741,2718,973,3925,4244,3271,1805,1652,4264,1977,8643,5580,6980,66,24373,807,5786,1429,635,758,1230,65906,4328,784,19164,7893,938,80475,974,2470,10649,1946,2,530,1167,1466,1449,1345,1659,2132,45892,459,2496,9920,714,1289
331,8500,0,0,3020,0,17286,2432,0,3811,1,0,8278,8390,0,0,0,0,0,3417,40907,20661,36121,3702,14057,19159,8249,1640,0,0,8710,3850,18,0,371,0,5410,1325,0,7430,9152,0,2,1,0,0,0,0,2,0,27336,1572,0,16549,0,5280,3759,0,3,0,0,0,1,584758,0,0,0,557,0,0,7506,0,2786,1487,0,0,0,0,3303,0,5464,0
332,10416,1437,1301,18530,590,9157,7212,2030,2322,2718,6654,7499,7635,5755,25156,2063,3581,1113,6210,1859,1815,3526,4,602,2075,2686,8997,885,2097,11272,1438,3820,7535,5589,2787,2159,2322,1346,2242,1104,1690,3065,6736,2430,2431,4126,9320,8695,2206,14753,4824,2946,6822,1951,1882,1982,53329,1862,2824,36675,9621,3515,197645,4173,1317,5188,1974,3446,591,1703,1077,2186,2823,2609,2614,15793,4160,966,12961,1460,1954
333,3102,322,88,3099,1229,811,1393,910,303,257,3739,1022,1010,1443,4300,776,932,636,835,867,534,1179,72,86,858,577,1451,387,581,4412,237,1507,1985,1544,464,737,413,650,1098,679,372,511,1387,633,168,1917,1482,2691,195,5589,1155,882,303,529,991,802,20143,824,186,4412,2396,792,55878,717,752,1636,909,83,337,993,474,929,126,399,522,7862,396,1112,2899,340,809
334,3,0,1,0,0,13575,0,0,15547,0,0,2,0,0,0,0,0,0,1,175253,98784,170986,3,53088,109155,5,0,0,0,12953,3,0,1,0,0,2,0,1,2,3,0,2,0,0,0,0,0,6,0,12906,21691,0,0,0,0,0,0,0,0,0,0,0,63600,0,0,0,0,3,1,0,0,0,0,0,0,3,0,1,0,0,9448
335,4,2,0,0,0,3731,0,0,3814,0,0,2,0,0,0,0,0,69,0,15578,10766,20326,2,3987,12348,1406,0,0,0,2052,2087,0,531,0,0,4,0,0,0,1,0,6,0,0,0,0,0,15,0,19063,0,0,0,0,0,0,2478,0,0,0,3097,1,16816,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,2341,0
336,13926,530,1192,11307,4349,247,2798,1068,1518,693,14438,1900,881,5089,11679,1201,1374,4404,6367,2342,1891,4582,8,1009,1448,1594,4547,2295,2308,18694,2587,3463,1902,4169,1924,4327,840,1599,2072,873,1236,3091,2623,982,948,10237,3564,5908,642,20003,7062,3404,1646,99,1737,2032,70322,1983,1796,26,2853,3822,263138,1318,2963,6282,2270,4668,421,3057,3482,903,1695,1546,5681,47503,1248,3687,9002,1274,1230
337,8015,1039,762,2793,0,2,3455,1,1509,667,0,5227,2095,2039,13494,855,83,1789,7569,3043,2069,3363,526,1170,2554,2223,2328,0,0,463,1143,2796,0,683,0,227,48,389,445,908,0,453,4008,250,1060,4645,0,5,599,19520,147,942,409,0,920,912,36287,1234,220,549,251,1022,103715,591,1113,452,2307,346,7175,3425,0,2041,1699,125,0,592,272,10311,15933,199,344
338,18889,1615,2453,26251,6216,1735,5037,1872,1608,1559,9826,4428,2944,5050,15039,1995,2590,8985,7033,3525,2116,5810,616,759,3500,3744,7294,2318,3618,25725,4808,6860,3620,4079,1332,1466,1048,1850,2601,4332,393,6185,3960,2326,1437,17877,4353,10017,909,33645,6919,4673,2028,24,6606,2761,88764,1931,3584,58,2523,4407,263532,3114,4081,4932,2732,5077,966,8706,1096,2930,3195,1568,3482,63506,1277,11168,16896,1687,2329
339,3061,1656,1191,11842,3146,2241,4194,1487,1971,1184,8057,3789,3225,5571,12976,2453,3309,3696,5346,4436,3242,4995,785,1074,3801,3648,5175,1340,2219,13917,341,6790,3587,6873,1594,1815,692,2314,3100,3296,2097,3147,5607,1418,963,7402,6551,2335,3057,19547,3205,3784,3283,1368,3650,1465,69938,2699,1836,17646,7946,2119,104567,4030,1295,5461,2760,719,1433,2016,2644,4212,1876,1083,961,31245,831,2589,5160,959,1402
340,4892,1086,232,3632,371,2405,1798,1179,532,533,2129,2000,2087,1698,7045,1885,1471,1718,2505,1346,622,1660,0,420,1018,2467,2737,1146,921,4572,733,3256,3446,1240,604,1348,1143,2707,5125,2696,732,1941,1601,315,319,6110,2370,9385,748,8091,903,1785,1207,433,536,1045,24729,1190,160,10838,5946,1353,57488,711,1516,4186,783,2131,891,1154,1122,1949,736,537,790,8425,1301,2612,10362,642,1206
341,2542,245,472,2091,561,838,365,852,252,550,1748,1672,1194,524,2342,973,650,1258,398,1176,324,1004,317,581,942,1063,624,428,999,4463,139,1475,905,949,386,0,539,1665,1168,889,235,779,788,503,221,1810,2506,3136,301,6068,1059,703,608,312,935,196,9748,221,839,7556,1851,187,30950,87,466,1518,657,375,151,64,928,1125,353,456,401,5126,556,1447,4861,318,826
342,3897,882,3491,16799,1935,403,7179,1426,1955,1908,4163,10836,8995,11285,37397,5291,2399,2984,783,3854,2175,4560,300,506,3276,2394,3409,1248,3789,16591,1482,2169,703,2137,2038,5,4522,1733,7145,3923,272,2426,5277,4107,3219,8712,23599,30306,2550,20264,8438,8719,8106,2345,3952,5231,104995,3671,632,24565,7725,2748,207146,1659,1174,9930,1583,2685,2659,1989,2456,4686,1548,2493,2434,16501,3793,1723,18336,2342,3477
343,4607,1405,639,11396,1513,3044,4236,887,1204,367,2880,1660,3561,2214,9428,1019,3668,1882,1607,3370,1367,4088,243,358,1131,1474,3611,428,2620,9759,849,4516,3569,2852,1143,2096,466,435,1515,578,1183,1229,1485,1432,794,7649,3362,9577,1073,10471,2957,928,2391,1105,1805,1989,36622,887,729,12465,4980,3423,171994,1132,2991,6356,2018,4128,412,810,2322,3083,869,347,762,17017,1150,1994,10026,658,1305
344,7576,1786,598,15198,1481,11150,6672,901,1770,2056,5279,3541,2957,3687,12857,1603,2714,2220,2279,3224,1847,2858,156,1025,2687,2389,7327,1579,1635,14436,385,5315,2477,3166,1957,2545,247,1019,1238,2990,1782,1585,3950,1834,1195,9740,3850,17517,476,13701,2859,2031,2724,1400,732,2457,58132,2096,902,17248,7493,1759,156375,1626,2084,6884,1849,3177,1953,2346,1599,3540,1864,1067,1714,24991,1458,1084,8792,2027,2584
345,88,0,2571,0,0,9807,18,0,1305,1819,12,0,2327,0,1974,0,0,0,0,13950,13584,21093,23,2409,16052,2730,1,0,0,5345,3639,0,1,0,0,5,0,7,824,1701,649,1,0,0,0,0,0,0,0,8645,3529,0,742,0,1852,0,1,1,0,0,1702,0,77796,0,0,0,1,0,0,0,0,0,20,0,0,1,0,0,0,0,0
346,6314,749,962,7255,3124,1914,3382,1458,852,927,4106,1987,2507,3102,8174,974,1226,2178,2327,982,502,958,444,419,912,1812,2766,1314,1211,9979,935,2087,1815,2014,1241,2057,372,1329,1207,1019,379,1331,1863,864,879,4670,2264,8195,576,8050,2071,1758,1567,377,750,1149,38887,867,887,1569,3523,1939,102039,946,1190,2953,2233,1121,423,1498,879,2191,725,563,1401,20228,819,1965,5353,774,1184
347,5500,758,846,12507,1204,15992,4674,3175,466,1654,4231,4024,3327,4712,12969,1865,3568,1232,1562,1432,1544,2070,412,573,2273,3814,2958,1215,743,9249,953,3388,7362,1368,2018,0,1881,1960,2668,1955,0,2200,3054,374,1046,8055,2580,24102,1381,14944,1743,1702,1932,1109,1416,3619,39842,1675,837,32995,7366,836,131834,2073,2138,6033,951,1991,398,2186,1392,4540,1531,1039,1791,12599,1558,1333,10486,1890,1706
348,5155,1397,807,18660,1256,4616,5071,1791,1107,2045,8112,3348,3380,3943,15587,1918,5511,2879,3682,2515,1321,3951,649,889,2557,2689,4193,1762,891,6867,2020,2481,5298,1827,1505,784,1273,1565,3225,1669,935,1661,3207,1523,1888,8440,3381,10301,1542,20020,4344,1830,2585,666,2021,3666,51783,1445,1509,60809,7846,3954,205458,2603,898,5869,1488,482,599,397,1345,3825,586,1253,1775,24225,2008,656,13726,2015,2037
349,3281,306,1557,9755,1325,3138,2762,1252,766,1552,4886,2684,2690,2979,9063,749,1856,1607,2479,1265,870,2076,0,252,867,2793,3369,1304,1587,6343,915,1825,3051,2706,1406,1331,778,1391,2220,1270,493,1306,2188,474,1297,4524,2112,13284,618,6585,855,1812,900,850,940,1265,38031,1733,1348,20472,4235,1900,139111,1693,2072,5433,2027,2286,693,966,806,2432,1262,476,747,15238,1378,714,7560,1551,1571
350,20245,793,927,12136,3310,5122,7836,3595,1605,3595,6369,10611,5530,2785,14655,1598,2721,2989,2944,4102,2951,3825,505,858,4223,5415,3109,501,2243,18577,1551,6420,5017,2111,2035,650,1701,2888,4046,3081,2859,3950,3805,1,2840,13526,3974,21378,1016,18393,6207,2733,1386,1133,1914,3351,48072,3684,800,10846,5112,4745,174502,4494,3351,9765,1571,990,1192,1179,788,4294,2137,2429,406,48429,852,1221,7569,3686,3749
351,4745,1250,380,7938,3041,3816,2249,786,430,1035,1017,2750,1790,2197,8884,1084,1102,1370,2659,1672,1186,2293,52,380,1702,1475,4571,1281,2917,6677,700,2604,1364,1262,1187,1313,573,2421,1550,566,1342,1582,3204,663,965,5469,2886,5472,788,4916,1257,1838,500,1096,796,1079,31473,2326,293,6048,3611,2058,119553,1593,1640,4128,1001,1211,587,877,1437,3277,1133,451,363,15015,867,1129,5080,16,1363
352,11876,961,925,19122,3112,3554,4398,2324,1685,967,4129,3751,2477,3895,12276,1722,4715,3422,2701,2517,953,3291,2,796,1609,2201,4653,367,2473,11142,883,4164,3937,3075,1615,3212,2097,2366,1715,1862,1847,2829,3111,1940,1062,8482,7633,10850,1129,20395,3566,3390,3568,1308,1480,5573,53221,4083,1697,36788,9861,1526,225814,2470,2603,5507,730,7060,1090,3644,1283,4697,1406,2208,1542,28229,1741,1743,14025,1940,1812
353,14497,5019,2817,47461,4990,16865,14188,9538,3914,5005,47063,28004,17408,18256,70351,12581,10958,15695,12310,8630,6267,15094,0,2304,10114,9941,25837,9345,9159,39579,1580,31934,10442,11161,7621,11816,11141,5041,6566,11107,20574,4090,10131,5805,7196,39326,35032,52986,3380,116570,21874,12967,13164,10029,6105,13983,326698,9784,4480,77335,41999,17447,596503,12166,12356,25605,10155,11900,5078,5031,10467,24701,9296,8257,4981,65092,12832,3420,39172,3602,16322
354,3918,797,654,5199,1154,591,2165,748,383,545,2993,4224,1852,3315,8550,1888,1941,1581,920,1189,852,1444,161,417,1710,1147,1634,489,963,3629,187,2227,824,1657,1289,396,519,1058,1498,1175,822,1429,1386,239,852,2942,4523,13922,1120,6366,2083,1193,1341,837,829,1059,24653,1402,539,7682,3667,959,108164,1305,863,2824,801,1628,420,1128,880,2580,529,1206,349,9898,1253,827,6407,678,839
355,3603,548,130,3995,1617,1359,1972,658,371,1071,3501,1089,1458,1941,5269,742,1371,1012,1562,642,798,1510,0,333,1105,681,2031,1024,925,4403,257,1470,1889,1596,840,1483,126,478,695,422,1638,658,1599,319,801,2554,2074,4196,980,5313,1239,1683,381,1136,977,1252,25691,623,0,1489,2248,1991,67470,663,1484,1463,568,1668,152,1020,740,1435,489,410,92,12277,569,268,3449,636,953
356,11036,1183,289,6870,462,2647,3591,658,1514,699,2757,3333,2978,2957,12152,820,1607,1648,3247,2996,1244,2153,238,424,1973,1172,1572,596,1056,4931,809,1847,1598,215,676,1420,740,993,1504,569,627,1143,1398,568,1391,7134,4555,6166,1748,11885,1356,2108,995,1251,626,993,34959,1339,1254,5216,2490,861,110860,2021,746,4151,518,566,829,1958,1167,2430,475,1144,1060,9756,1290,796,6862,1329,1511
357,165,0,1,0,0,801,1,1,2,0,0,0,0,0,0,838,0,0,0,37359,19162,30328,1381,5632,28340,7174,0,0,0,24139,2080,3953,2258,8534,0,4,0,0,1102,2,0,2,0,2,7,0,0,7,2001,137009,5766,0,0,0,12312,0,12,0,0,0,13709,1237,64482,0,0,11,0,1,0,0,0,0,0,0,0,0,0,3128,0,0,0
358,4497,920,342,8793,1551,3797,2617,1116,757,511,2016,1759,3447,1984,7079,1315,2535,1687,2225,1919,1113,2585,417,452,1246,1010,4242,752,974,5488,807,1731,3055,1640,1404,531,1174,898,2118,1605,1051,921,1940,908,1245,6119,2670,7009,1554,6510,2623,1202,1989,861,1043,949,37417,1819,1527,10002,3326,1229,136176,529,1391,5794,1075,2225,487,416,1389,3058,1762,431,1471,12324,1127,1962,6161,1152,1215
359,10332,2379,1735,28715,4595,3014,15846,3169,3365,4423,5433,10999,5089,13929,26840,5609,5260,8063,3881,3965,2835,7173,1,928,4313,4666,12210,1310,3498,20848,2059,7530,17409,4135,1023,4491,7425,11382,5715,6102,5128,7265,4502,1900,5492,17416,19357,22991,2142,31850,9850,3786,8485,4082,2540,2529,92857,4465,4201,61771,13209,5470,472178,4772,5075,8976,1935,18990,1526,4326,3072,4652,3440,2501,1556,28475,6186,1617,7599,4419,1921
360,5669,334,898,5719,769,262,1767,529,652,1244,2001,2206,1643,2033,5689,974,1478,1473,1464,811,728,1365,518,262,1526,1295,2037,867,1197,4508,952,1641,2161,1534,768,792,604,814,911,767,626,854,1279,322,1130,2853,4002,5053,787,5187,1698,1088,1944,970,865,1006,22518,870,701,9576,3589,1042,96536,592,383,2662,565,1157,322,642,1009,641,735,1044,222,7419,1752,740,7996,621,773
361,40,0,15925,0,0,24903,1,5159,3,0,7816,2362,15870,0,28966,2250,4384,11034,2593,67855,56428,126682,188,36799,92028,4,0,0,0,40923,428,0,47902,26321,0,2,0,0,5904,1,0,0,0,0,0,0,0,1,5416,209523,38967,0,0,3874,17014,0,34408,0,7279,0,9573,1339,326606,0,0,0,0,0,3294,7989,0,0,0,0,0,0,1827,24549,0,0,0
362,14312,608,4415,21113,3734,1531,7070,1228,799,2505,10978,5019,2151,4406,22809,1885,2246,2049,2528,1967,1670,3649,0,671,1894,3107,6085,813,4660,20097,1641,6461,3111,4492,2035,6499,741,1743,3211,973,1,1969,4448,2277,2253,17485,6497,23819,1554,27310,5352,4623,1698,807,5441,2028,101198,2607,3237,9997,8502,2643,220667,1691,3006,6063,1453,4278,1015,2107,3150,5006,1089,706,1070,37029,1180,2262,18967,2747,2194
363,4393,2246,3048,12477,4908,6825,689,883,2803,737,24477,7535,2013,1712,15146,3346,1499,2256,9639,1938,1628,4192,0,624,2552,2357,3326,1121,5178,14963,1028,8353,1145,5524,1837,5417,0,1555,1411,7669,0,1398,2774,2821,1,4897,6525,14633,176,16238,2230,2861,1254,1899,4100,1964,65866,1163,427,9145,8174,4133,72901,781,370,5341,3310,642,705,879,2525,2660,476,3720,836,57780,22,320,5688,0,3589
364,5146,322,1335,12281,3067,2360,3614,1124,1826,2106,5604,5270,2508,2698,15909,1116,3164,4301,2158,2945,1210,4706,2073,222,3321,3935,4463,531,1524,15397,2384,2514,4515,3998,865,2840,293,963,2771,1576,1300,1829,5331,2184,1653,9168,2844,4634,893,12449,2712,2998,1632,1232,1954,2148,47221,2659,2065,42936,7955,1653,155218,2040,1244,4540,1720,2348,1402,1582,1929,5403,1098,1299,2727,29943,1573,1628,8661,1326,1859
365,2495,290,244,3510,829,816,2169,640,327,399,2390,1320,1064,1688,6292,788,1468,1432,1179,1425,999,1315,1,194,824,1209,1335,236,817,3528,238,1777,1645,1130,538,374,402,1258,1163,590,250,955,1048,364,442,2642,2233,3593,618,4914,429,1398,650,340,913,1292,24640,71,351,5618,1827,1056,83370,468,513,1194,105,1388,237,1077,601,1021,432,0,269,8141,618,708,2708,894,564
366,965,0,6,3122,492,1933,192,252,153,221,1018,934,696,706,1194,719,388,602,1233,1459,728,1586,512,597,1127,297,450,180,357,2960,290,1355,452,1274,226,10,409,155,659,315,444,463,414,0,115,453,2156,6773,192,2250,367,817,149,71,278,388,14976,237,85,4659,867,150,7020,0,313,332,652,439,140,516,622,584,270,0,79,2383,200,866,4113,0,322
367,3800,2490,1004,8761,2135,2111,4350,851,745,1697,3180,2192,2002,4185,13970,1354,3120,1184,1404,3288,956,4558,1246,1198,2868,1264,4212,866,2506,11986,1187,3669,1814,2288,464,1357,542,1412,4535,1696,3,1689,4049,290,4096,7901,5476,7060,1330,16170,2267,2782,3199,1669,70,1989,37774,1026,1685,5963,4896,1543,168830,967,1091,1554,1769,2082,579,1397,3033,3003,909,363,309,25666,1557,1408,10442,3094,1443
368,6699,2409,2579,4329,161,527,930,729,3098,528,0,15392,4267,3370,40197,2454,84,3397,3655,4832,3184,4680,0,1567,3739,5622,2136,0,418,1278,2553,3616,191,1833,0,728,571,239,2937,2834,0,2156,6658,1811,1744,1544,77,5381,5158,47484,0,1080,3516,0,3753,4494,88070,4276,3075,452,300,6480,79904,1686,1205,433,5588,7520,23242,5049,26,3384,1958,2202,0,2479,132,49616,14960,2526,1888
369,16089,0,2407,13061,2772,3,3714,17,7,3280,6374,8994,4075,7825,13735,7207,1683,3469,1445,8743,5595,19863,1,1999,10327,938,989,3306,5613,17129,759,6857,117,5991,2001,3171,3177,5151,9874,4647,1719,2122,4541,1128,2276,1322,18527,43998,4383,22481,11481,2430,689,5664,3782,4172,126693,608,5,45494,10503,1666,261699,704,2613,13110,2905,3157,0,651,439,1722,3678,11,322,17995,2935,8488,19123,10,768
370,330,0,1,1265,18,1,154,0,193,0,0,0,120,411,694,112,281,0,333,1309,1171,2303,444,954,1419,119,11,0,65,939,105,26,63,0,0,178,51,303,792,16,92,121,465,60,0,0,451,5,3,2024,870,410,102,95,322,0,3435,65,70,692,149,0,9181,67,1,0,121,184,0,0,60,115,0,0,546,1420,0,0,666,422,200
371,12145,1213,977,17591,1084,7866,3451,1660,4442,3373,9350,5005,3355,7226,20425,3345,4863,1431,1072,2761,2879,5521,2167,1562,2539,2467,1609,1136,3541,19657,1076,4791,340,1856,2403,2996,1957,1481,4894,2922,4688,2395,2620,2374,637,10601,12516,16864,2610,30806,3811,4574,1003,2787,4397,1749,75044,4327,1433,14366,4371,3575,120932,2294,1819,5341,2995,258,1266,2148,1673,6169,938,1264,1942,12384,2743,1741,14741,3562,1654
372,4948,1505,441,9551,2110,584,4062,1439,960,1273,6747,2664,1876,4208,14346,1534,1777,1524,1046,1289,1724,2100,208,431,1361,764,5514,2258,1029,7929,604,3193,1260,1969,553,3133,229,1273,1242,1866,1172,1912,2696,1391,672,5201,4938,8178,777,7623,2156,2879,616,1670,1627,1312,56862,1419,749,1819,4195,1205,107315,1131,2559,3259,1824,1616,1297,1619,1520,3105,820,675,1709,21134,1389,2203,5957,1016,1520
373,565,0,0,0,0,3296,0,532,1209,0,295,0,1814,0,2760,166,1803,1292,19,5832,3256,7468,1083,2608,3672,2155,0,11,262,10008,2181,2218,354,15,0,0,338,1,1,454,463,0,1,0,0,0,3,515,425,29377,3794,0,89,0,3422,0,354,1,0,91,486,0,102809,0,0,102,231,1137,210,0,0,1,0,0,0,0,0,1533,1039,0,405
374,5390,1205,736,9073,3785,247,1532,926,1124,1677,5601,5083,3752,6185,16532,1459,1257,3979,2458,2851,1752,3660,300,520,1919,1970,3383,1097,2188,18016,820,2895,1041,3487,2174,2688,1901,1550,1893,1518,1636,2381,3422,693,925,1280,8099,10981,962,20189,10581,3237,2054,2017,3716,998,53863,594,1687,8868,3573,1652,20902,1871,1324,3307,1644,3425,619,3147,912,2067,1239,1251,658,13181,1407,1403,9788,777,885
375,11175,1419,4664,11541,1059,4151,3330,730,804,1737,4597,3018,4669,3153,14319,1952,3147,1720,4058,1498,1432,4401,13,53,2485,2274,6735,1229,1583,9675,1334,2259,1685,2937,1848,1980,2344,3866,4490,3204,1530,1661,3054,653,1669,5514,6168,11949,722,27059,6570,2277,2348,3006,1510,3737,56273,1393,1300,11922,7010,2528,77582,1614,1374,5742,3077,989,995,1698,1090,3238,954,2508,470,13346,2575,2950,11801,3774,1005
376,6913,1681,2088,11466,3297,4130,4217,619,1486,1974,3743,2317,4318,2166,18513,2186,5032,2100,1820,2342,1209,2497,173,844,1723,3441,2981,1079,1294,10382,1396,2779,5152,2426,1491,1159,1410,1284,3468,2581,935,1431,1398,880,3271,11985,7681,6963,1580,15535,4598,2752,3048,1932,2664,2688,45173,2021,2024,26090,6610,2086,111040,1603,1555,4591,2420,1484,1418,1425,2140,3369,1541,260,1386,18426,1321,2118,8117,1251,1421
377,5587,842,2166,9719,568,9348,2762,1229,1674,993,2892,3648,2320,2519,13181,2445,2881,1312,1191,3025,948,2407,0,345,1602,3357,6977,1239,1505,8034,1430,2509,2854,2852,757,1990,951,1935,4608,2408,655,1118,2796,970,515,5047,5112,12316,1600,14887,2512,2253,3679,1560,1953,1813,43789,1632,577,24840,8727,1871,210582,708,3333,4278,929,615,346,1849,1770,1952,625,618,1572,15475,900,3708,21329,1494,1262
